word,count
部分,13
應該,1
比較,11
明確,3
主幹,1
劇情,1
升級裝備，,1
然一切,1
目的性,1
金幣,3
數量,4
大量累,1
積之後，,1
帶來,1
煩躁感,4
樂趣,3
降低,5
前面,12
新奇,17
幾個小時,4
，後面沒,1
目標,3
重覆作業感。,1
半夜,2
12點,1
剛買,1
一個,23
瞬間,1
早上4:30,1
故事,11
引导性,1
还不错，,7
适合,58
堆满,1
大脑,11
宕机,2
总体,22
评价,24
加入,23
地宫,1
无法忍受,1
杂乱无章,1
尤其,22
围栏,5
兔子,12
总是,6
喜欢,68
随地,1
答辩,2
独特,14
100张,1
70张,1
胡萝卜，,5
……,22
小遊戲,4
趣味,8
种类,11
数量,12
不好,17
管控，,1
局面,1
显得,6
杂乱,6
对于,30
手残党,2
友好,16
搞懂,1
花樣,1
game over,1
殺時間 會,1
擠來擠,3
排序,3
後來,2
即使,6
好不,3
小心,18
開到,2
小動物,1
把牌,1
幾來擠,1
无聊,71
只能,43
加油,9
；顺,1
便出,1
拿来,2
归纳,2
家里,6
夏天,1
dlc,13
少数,1
卡牌游戏,32
great game,2
好！,1
一次性,10
看一下,1
评论,5
时长,2
知道,25
属于,13
上瘾,49
无数次,3
成功,5
那种,18
价格,42
便宜,30
无所谓,4
延长,5
说不定,4
投资,1
吧，,3
走来走去,1
策略,19
脑子,21
打发,53
10,33
 神，,1
两天,18
31.7小时,1
星露谷,2
不足,16
魔法,28
胶水,18
不住,7
作者,29
新维度,1
打乱,15
另外,23
几个,55
版本,17
好多,16
炖锅,10
bug,25
放在,14
食堂,13
上面,12
下面,11
会导致,3
吞掉,1
不管,5
是不是,9
尽快,11
修复,4
 种田流,1
心头好,1
www,6
一键,14
，整,1
过来,21
超级,26
，天才般,1
空接龙】,1
【经营】,1
光是,1
新鲜感,9
十足,8
提供,8
想象,10
重玩价值。,1
就会,33
消失,3
失去,8
乐趣,18
其次,4
过多,9
交互,8
灾难级,1
存档,20
垃圾,15
新档,1
覆盖,2
以下,4
2023,2
這種,3
遊戲，還不錯,1
雖然,11
暫停時,2
這個設計，讓整體遊戲氛圍,1
亂場,1
這點，,1
點厭煩，,1
這個,1
設計,7
導致,9
卡牌，對強迫症,1
特別,3
個不錯,1
嗷，,2
正版,40
盗版,88
jpg,5
手忙,1
难过,1
稳定,8
来源,5
舒服,7
运营,9
兄弟,3
看看,11
，爱,7
来自,19
存在,7
指南。,1
消磨,56
出來,11
功能,38
變得,2
雞肋,1
解压,21
还行,42
圣杯,21
超猛,1
官方,30
消息,2
支持,18
：）,4
从来,3
想不到,1
！！！！！,11
看到,23
，乱,1
蹦跶,3
拉屎,3
想吃,1
麻辣,2
兔头,1
狗狗,5
人类,12
朋友,21
晚安,1
孤独人,1
家人们,2
狠狠,3
两拨,1
高层,1
全员,5
扫帚,4
强烈,7
！！！！！！,5
發想,2
後面,12
顯後,1
無力,1
關鍵資源間,1
過程,6
枯燥,17
死因,1
沒解鎖,1
關鍵,1
無法,3
升級,2
看起來,4
單，,2
種類,1
設備,2
鑑別度,1
不同,26
一堆,35
時候會,1
不止,1
回到,5
小島,3
陸地時從牌海間找熔爐,1
找不到,6
出現,3
傳送門、,1
生產線,1
難 ,1
吊車,1
原本,6
新島以為會,1
解決,2
分類,1
問題,2
仍然,3
無補。,1
終BOSS,1
只是,31
一條,1
長線，,1
新意,15
只有,26
血量,9
變多,1
時候,12
長時間,1
思考,10
哪裡」,1
佔據,1
摸索,20
享受,6
商店,5
內寫,1
時間,28
痛苦,7
與時間,1
正比,1
不農,1
主線,4
維持,1
意猶,1
掉落物,4
提示,12
指引,11
要素,17
幾乎,1
攻略,34
職業,3
只要,18
不需要,13
其他,35
代價,1
適應,1
這點,2
敘述,2
拿捏,2
講明,1
不過,8
武器,23
裝備,4
模糊,1
除了,26
等級,2
以外,5
清楚,9
雖然後面因為,1
煩，,2
動畫,1
生動,2
純粹,1
移動,3
行為,1
整合,1
處理,1
文字,10
活活,1
咬死,2
最终,17
最最,1
本体,8
发展,28
好看,2
视频,11
决定,3
是否,4
购入,7
好好好,9
22,8
吃亏,4
上当,3
時數,1
變成,3
老兵,1
菁英會,1
平衡,4
目前,35
很糟糕,2
怎么回事,2
！！！！！！！！！！！！！！,1
NICE,3
新鲜,11
，漫无目的,1
更好,35
快点,35
最近,12
作品,6
相当上头,1
不够,30
累累,1
噩梦,3
一杯,3
茶，,2
一包,4
烟，,2
。。,12
但求求,1
。。。。。,2
后续,39
章节,4
主线,10
放不开,2
！！！！,35
精神時光屋，,3
點麻煩,1
：神,2
稍稍,1
设定,18
一秒,1
生存类,3
简易,2
外形,1
有着,8
恰到好处,2
合理,21
， 顺,1
 喜欢  文案,1
很可爱,9
很舒服,8
地方,44
辛辛苦苦,5
还好,9
麻烦,15
费时间,2
感到,8
一阵,2
空虚；,1
tacklands,2
資源轉換,1
遊戲，因為,1
時性遊戲，,1
緊湊，,1
桌上,3
機制,4
這個月,1
要不要,3
大事,2
多一點,1
轉換,1
引擎,1
一瞬間,1
就要,6
決定,2
點子,5
還是,11
卡表,1
一言,1
不合,1
還有,8
怪會,1
浪費,3
時間，資源換錢,1
也是,43
，沒,2
辦法,1
甚麼,1
不錯,6
最大,7
優點,3
第二,8
大優點，,1
專心,1
感受到,6
周末,5
来玩,12
多看,1
多玩,1
人物,5
保存,4
stacklands,7
名字,2
一样,46
开采,2
，买卖卡片，,1
朋友们,2
可能会,6
一头,1
雾水,1
后来,13
青春熟路。,1
认为,15
普通,8
回合制,3
打打杀杀,1
其余,3
饲养,1
小动物,3
和平,27
剧情,16
任务,42
，介,1
性质,1
毕竟,11
打折,27
很实惠,1
本身,24
很便宜,1
性价比,18
一股脑,1
想着,10
赚钱,7
充足,5
情况,19
不断,18
自己,77
小人,23
电脑,15
配置,18
放心,2
撸！,1
帮助,4
good,39
mod,9
工作坊,2
放入,1
30h,1
大胜利,1
以为,12
触手,2
完事,7
结果,35
海怪,1
薄纱,1
剩下,5
一条,2
小狗,5
护卫舰,2
陆地,3
大本营,2
外援,1
勉强,3
保住,1
谢谢,6
110月,1
亮年 ,1
北海,3
巨妖,3
一个人,15
神秘,2
入口,9
9个小时,5
毁于,1
一旦,5
想说,2
这种,60
万全准备,1
无痛,1
打boss,3
80%%,1
快乐,32
20%%,2
劳动,1
还有,92
10%%,2
全部,31
结束,17
并且,14
不好说,2
十分,45
不貴,1
前五小时,1
优秀,9
刷怪,5
棋盘,1
被打乱,3
震怒,1
进一步,3
会出现,2
攻击,2
BUG，,1
好难受,2
嘞 [/h1,1
青蛙,5
头盔,7
真不错,6
精神,49
時光屋 本來6點說,1
報告 結果,1
馬上,2
晚上,8
10點,1
过于,14
复杂,15
修仙记,2
当然,14
缺点,44
簡單,16
，隨機,1
重复性,11
这么多,5
好评,27
表达,2
点子,4
吐槽,4
一组,3
最多,2
30个,4
29个,1
别提,1
不可,4
一部分,4
场景,4
通过,20
spoiler] 垃圾桶/集市 [/spoiler,1
暗黑,2
打的,8
战利品,2
30,14
以上,9
。（,9
吧）,1
取得,3
一个一个,5
网格,7
一塌糊涂,1
一格,1
大约,1
1.3,1
1.5,1
大小,7
烦，,1
对齐,6
所谓,6
能够,20
挤开,8
煞笔,1
起重机,9
优先级，起重机,1
优先,5
选择,15
速通）,1
第一把,3
第二把,4
乏味,9
套路,8
开局,13
卖钱,2
卡，,11
伐木场,18
、采,1
石场,6
铁矿,7
一起,25
匮乏,2
开卡,9
磁铁,20
29头,1
牛产,2
无休止,1
恶魔剑,1
获得,18
重复度,2
可恶,5
腐烂,1
炖锅，,1
复制,1
省略,2
过程,25
！！,47
乱糟糟,5
火冒三丈,1
至极,1
，刚开始,5
可能,62
低级,5
升高,4
盔甲,3
照虎,1
等级,6
都一样,1
心思,4
干嘛,5
成长,4
离谱，,2
女巫,31
你好，,1
继续,41
肝，,2
欲望,14
离谱,7
意味着,2
又要,7
重新,21
一遍,20
提炼,1
岛屿,6
肝？,1
恶魔,58
光卡,1
就结束了,4
，本以为,1
脑洞,8
不如,14
过高,3
真滴难受,1
時光,26
  ,310
作為,1
實在,4
危險,2
分量,1
仅限于,1
很高,16
连着,5
好几天,3
大体上,1
保证,8
伙食,1
提高,8
生产力,5
战斗力,1
，打怪，,1
打败,12
可喜可,1
贺，,1
有点意犹未尽,1
移动,6
物体,1
排列,8
小怪,5
一片,4
狼藉,1
不动,8
容忍,1
范围,3
小伙伴,1
来了,1
墨迹,1
三个小时,2
想起来,1
祭坛,1
黄金,8
全家,2
七口,1
倒是,10
警告,2
猜谜，使劲猜 喜欢猜，,1
好好,11
做成,11
产物,3
明白,8
卸载,4
滚出,1
挺不错,10
七八个小时,1
系统,23
一定,17
快感,2
较高,2
玩玩,10
Look forward to your next work,1
大概,25
20,12
，終究會結束，,1
房間,1
推推,2
忘記,2
現實,1
注意,21
游玩,37
令人,17
着迷,1
紧凑,1
拖沓,3
25小时,2
btw,2
疲惫,2
不做,2
捏，,2
充滿,3
魔性,18
天亮,4
以此,1
获取,11
商城,2
性感,1
瓷器,4
受欢迎,1
莖繩食光屋 齁聖 ,1
放置,11
，总,2
剧透,4
哈，,1
才能,25
遇到,13
动物,27
越多,5
中间,10
卡住,5
只好,2
重开,19
2，,1
放下,4
地烦,1
好块,1
安排,6
3，,1
越来,4
产出,22
占地,1
重叠,2
一共,5
三百多种,1
而又,1
更换,1
4，,1
一轮,7
合成,56
详细,4
说明,7
产品,2
随机产品，,1
5，,1
关于,7
新手,17
要知道,1
长时间,7
场地,2
卡牌分区吧，,1
位置,22
大表,1
方法,14
减轻,2
负担,2
真的好累,2
，弄,1
弄乱,2
没劲,2
真心,6
累，臭,1
短暂,3
解闷,1
——————,1
那么多,7
小黑屋,2
续作,2
Wir brauchen Workshops,3
第一局,3
十个月,1
亮年，,2
缺粮,1
大棒,1
杀鸡。,1
闪避,1
暴击,1
第二局,1
四十多,1
良性循环。,1
三个,14
农场,18
一百多个,2
十只,3
煎蛋,5
卷源源,1
带头,1
大哥,2
穿上,2
金护甲,1
手下,2
五个,2
小弟,1
身手不凡。,1
大规模,2
生育,4
一波,4
任务栏,1
圣殿,3
果断,1
一个三百,1
折腾,1
基本上,14
温室,7
萝卜,4
原地,7
起飞,3
再加上,2
超过,3
30，,1
自动产,1
第三局,1
尾声,1
，恶魔领主,1
两回,1
号角,2
帽子,4
爆率,4
三波,1
海盗船,4
金币,23
虎皮。,1
两张,6
耶。,1
timekiller,2
简洁,10
卡牌建造经营游戏，,1
捡起,1
几次,8
农工业大亨，,1
战争,1
制造,2
机器,4
双手,1
从无到,1
帝国,3
每一个,3
爱好者,6
错过,8
，，,2
4-6小时,1
恶心,9
乱七八糟,8
卡牌 ,1
糟心,1
放不下,8
跟着,4
很麻烦,6
赶快,5
建議,9
暑假,1
打開,5
赤手空,1
崽子,1
vs,1
从一,3
包卡里,1
一只,7
史莱姆,5
肝肝肝（,1
禁忌症：强迫症，高血压，洁癖，,1
手柄,1
经典,5
关，,2
想开,3
好手,5
可爱,28
DLC，,3
波将,1
绝杀,6
屯屯屯，,1
过载,5
，值,2
卡牌经营类游戏，,1
特色,5
一开始,18
画面,16
类型,26
踩着,1
春促,1
尾巴,1
发现,35
如此,9
硬肝,2
终于,14
暴力,1
袜子社,1
老毛病,1
，空,1
底子，,1
他们,16
制作,43
发行,2
做出,13
逻辑,6
核心,8
概念,5
单位,3
敌人,8
一张,13
张牌，,1
蜘蛛,7
纸牌,13
那样,8
拖动,6
代替,4
传统,3
指令式交互。,1
小时,44
水平,3
临界点,1
宝贵,1
浪费,10
转换,3
高级,9
转化,2
，钱,3
，运气,1
再来,8
运气,8
中奖,1
循环,9
此时,2
右手,1
隐隐,1
作痛，,1
恍然大悟,2
仔细,4
想过,1
必须,18
终极,3
一问,1
：“,4
村子,6
？”。,1
等到,5
出发,1
前往,2
新大陆，,1
乘以,1
N倍……,1
一人,5
血书,1
前途,2
无量,1
time machine,1
各位,4
提醒,5
一句,3
细软回村。T^T贪心不足蛇吞象，,1
魔杖,1
这玩意,2
就像,8
时空,1
穿越,1
不知不觉,19
说实话,5
不错 ,3
好玩  ,1
，当,2
弹出,5
卡（,1
随机,9
动物们,1
正好,5
牌堆,3
抓狂,5
90%%,2
确信,1
原来,11
麻麻,2
担心,5
乱移,1
之类,10
？？,2
速通刷奖杯，,1
出乎意料,3
开通,3
GAN,1
简简单,1
轻轻松松,1
进度,7
，气死,3
过度,1
轻松,70
限制,7
在里面,1
短小精悍,9
有点费,1
一周目,7
别人,5
魔王,1
這種卡牌遊戲，,1
癮，,2
超級,6
這款,2
眼前一亮,9
 ，便宜 ,1
 动脑子 ,1
懒狗,2
个人,43
规划,13
迷糊,1
最优,2
解，,1
 看攻略视频吧，,1
三十分钟,1
几集,1
作罢,1
尝尝,1
鲜 ，,1
 就 ,2
电波,1
极简,2
遊戲風格，,1
點膩，,1
喜歡,8
經營,10
錯過，,1
過多,1
畫面,14
代表,3
建築,7
、生物、資源，,1
控制,8
遊玩,11
第二輪,2
難度,3
沒死,1
過，,1
BOSS,11
很強，,1
難以,1
想像,2
重來,4
列表,2
达成,5
通宵,6
15块,2
还不错 ,1
有效,4
嗯，,1
刚刚,1
突然,19
小妖精,1
蹦蹦跳跳,1
上来,2
最后一个,6
战士,5
报仇,3
屯物,1
頭痛，,1
怪家,1
東倒西歪,1
有望,2
变成,17
水线,1
工厂,3
同時,2
木头,9
石头,6
金矿,5
胡萝卜,14
哥哥,1
爆仓,3
有点点,1
！！！！！！！！！！！！！！！,1
期满屏,1
储物箱,2
矿石,1
有没有,6
分类,7
改进,11
有点意思,6
挺好,19
摆放,9
半天,8
一下子,6
找到,11
储存,3
莫名其妙,7
逼，,1
感情,1
会好,2
话说,4
要点赞,1
有点数,1
兑换,1
瑟瑟,1
十来个小时,2
太上头,8
打通,8
秘境,3
第二次,12
捡到,1
恶魔，,6
很满意,1
接下来,2
副本,4
第二波,1
8个,1
恶魔巨人，,1
但凡,1
恶魔巨人,1
，生！生,1
人海,3
战术,3
弹弓,2
火枪,1
巫师,3
法师,2
剑客,10
弓箭手,4
各自,3
4个,5
人才,1
这块,2
还不够,2
没用,6
1000多块,1
箱子,17
5-6小时,1
弥天大谎？,1
娃，,1
回来,7
敢死队,1
猥琐,2
发育,8
那时,1
很紧张,1
用来,23
预备战士,1
干活,4
直面,1
残血,1
大剑,3
世界,16
觉醒,2
魂！,1
小队,7
吸血,1
虎皮,1
大衣,1
40,2
带领,1
拿下,2
平均,7
60,5
左右,14
开启,7
大教堂,3
领主,7
形容,5
一边,10
关底,1
当做,1
遗憾,1
未来,5
可期。,1
笑）,1
符合,4
直觉,1
起早年间war3,1
荒岛,1
余生,1
特点,5
呈现,3
货币,3
卡包，,4
开出,3
卖出,3
聚落,1
运转,1
好处,4
节约,1
一叠,1
挪动,1
精彩,6
演出,2
相信,4
空当,1
接龙,2
大抵,1
而来,1
自然,2
，像,3
想到,10
万一,1
删除,3
Stronghold,1
漂亮,1
城堡,1
构成,2
目标,8
甚至,20
正常,2
年内,1
吃掉,2
工具,6
24张,1
12张,2
所需,3
图纸,3
每个,13
爆炸式,1
端口,1
第一个,12
集齐卡包，,1
工作,19
继承,2
存档，,1
350多张,1
何况,2
其中,7
大部分,11
带来,16
第二个,3
无疑,1
饮鸩止渴,1
固然,1
腐败,1
特性,3
效果,15
依然,9
有限,15
第三个,2
作战,2
办法,5
成熟,2
愈加,1
向着,1
猫猫,2
国度,1
作为,29
小品级,6
耽误,2
一顿,3
午饭,1
近年,1
少有,2
稍微,14
一会儿,6
，天亮,1
逼死强迫症，,2
直到,11
传送门,3
摆好,9
，想多拉,1
一展开,1
，气,2
心情,7
连牌,1
拿不到,2
轻，,2
我知道,2
配方,26
当时,11
俩遍,1
，牌,1
挤走,5
badgame    -rep,1
类似于,10
文明,18
回合,18
学习,9
慎入,4
一口气,15
5个小时,7
增提,1
上手,72
荒野,3
日记,2
可以说,11
村庄版,1
鬼畜,2
神。 ,1
打包,2
真好,6
，咔咔,1
，感覺,1
劇情內容,1
做多,1
ood for timekiling,1
卡牌游戏。,1
环节,3
很少,8
 12 小时,1
玩完,14
时，,1
出现,15
全新,6
PS,1
阵型,3
老是,5
方块,1
后劲,1
叠叠乐逼死强迫症，囤积癖,1
有点心力交瘁,1
不全,2
interesting,3
玩游戏,9
满足,9
哈哈，,2
战队,1
要不够,1
环，,1
绝对,12
摸鱼神器Q.0,1
精神時光屋 點餅乾2,1
夸，,1
666666666666666666666666666666666,2
麻雀,2
五脏俱全,2
超棒！！,1
特别,36
连续,7
幸苦，,1
关键,3
8.5,1
10分,4
，一,2
6个多小时,1
独立,17
，将 ,1
巧妙,5
进行,13
融合！！！,1
打折价,1
更好玩,4
社，,1
总能,4
花活,1
等等,6
再说,3
价钱,3
自行车,4
小黑盒,11
用户,13
沉迷,8
缩小,3
很费劲。,1
无敌！,1
杀死,6
说说,2
，卡,3
200张,1
一层,1
30张,1
十五,1
张，,1
选项,5
200卡,1
不足以,1
支撑,4
5-7小时,2
更丰富,3
整整齐齐,2
不成样,1
暂时,3
而言,9
內容,9
加速,6
偷看,1
答案,1
蒐集全,1
物件,1
幾個,1
剩作,1
業感,4
海盜,2
賽 ,1
個土太非連續清,1
10組卡包,1
因為,4
給正評 ,1
桌遊,2
救，,1
卡顿,6
重启,3
？？？,4
豐富有,1
創意,5
結合城市營造、即時策略、生存、隨機要素,1
、美術風格簡約可愛。,1
生產,6
、賣,1
癒。,1
挑戰性。,1
發展,12
破關,1
時間，,1
途死,1
難受,2
慾望。,1
時間緊湊，,1
常常,5
暫停,1
對休,1
人心,4
下次,8
每月,3
長。,1
因為動物卡會亂動、東西,1
產生,2
彈開,1
點煩躁。,1
魅力,6
同时,25
無誤,1
别问,1
好不好玩,1
反应,8
第二天中午,1
21小时,1
消磨时间，强迫症狂喜，,1
太多 ,2
层出不穷,1
并不,11
开发,19
tnnd,1
真好玩,10
3费包,1
采石场,2
养牛,2
供给,1
，海岛,7
大船,3
过去,28
钓鱼,3
箭筒,3
分解,1
！）,4
猪脑,3
久了不免,1
惊艳,6
12小时,3
2周,1
快12h（,1
离线,1
用于,1
画风,55
很可爱 ,1
liu,1
有无,1
老哥,1
指导,1
冶炼厂,2
铁矿石,2
GOOD,5
qwq,5
做完,6
木筏,2
堆叠类,1
10多个,1
壓迫&紓壓,1
同类型,3
相对,8
默认,1
栏位,1
清理,2
。。。。,1
爆肝,4
十几个,8
一口,1
厕所,1
悠然,1
星露谷物语,1
忙碌,4
悠然自得,1
构建,3
繁琐,11
最大化,1
经济,6
累 ,1
稀烂,1
圖範圍,1
月數,1
大，,4
愈來,1
愈多,1
打亂,1
這個價格來說,1
CP值,1
广告版,1
光速,2
迭代,2
几期,1
神奇,6
一时,6
兴起,1
，手,4
指点,2
酸麻。,1
了解,2
死板,1
日子,2
年），,1
关闭,2
库里,2
依旧,6
前来,2
甜品,1
，挺,3
好说,2
，后续,1
两三个小时,1
足够,11
前几天,2
看上,1
这几天,1
春促，,1
开心,5
充满,5
未知性,1
4个小时,3
合成链,1
恶魔团,1
，怒,1
，全通关。,1
粮食,2
最麻烦,1
跑出来,1
红名,1
10个小时,7
不到,21
机械化,1
加一,6
牌位,4
，本强迫症,1
很喜欢,16
  Based on my tens of hours of experience,1
 the full achievement and full card collection pass ,1
 can be called a game full of creativity. Its novel approach to developing the player's own civilization;approach to developing a player's own civilization and a proper reward system really appealed to me. I,1
 you can enjoy the satisfaction by opening any mysterious pack,1
 expanding your area,1
 arming your villagers with various weapons,1
 making them warriors,1
 magicians,1
 miners,1
 etc. As time goes by, the tension of lack of resources will fade away and be replaced by a desire to try every idea. In the end, I beat the boss,1
 but surprisingly,1
 the beach was available,1
his certainly expanded my pleasure,1
Simply close your eyes and enter,1
  A few tidbits of knowledge, do not know if they are Mars;Monsters and caves and pirate ships, it is possible to squeeze away with animal cards, if the early stage can not beat the monster pile or fear of death, you can put;Other monsters squeeze away single;boos can also be run by boat to the island approach, so that the Jianmin back to blood to re-fight. You can also prepare some spears and iron swords in advance, Jianmin will return to blood when changing identity, blood is not enough to pull people down;Change a round of equipment, others instead,1
求求,5
很可惜,3
一部,7
一个4,2
工作室,3
nb ,1
卖得,1
加点,5
好心人,1
赞（（（（（（,1
真棒,1
超煩,1
666.0.0  ,1
打法,2
reat,3
 game,4
imple and surprisingly fun,1
！！DLC,1
30小时,2
开发商,6
，DLC,1
落下,1
娱乐,9
牌型,1
亮点,2
