steamid,num_games_owned,num_reviews,playtime_forever(min),playtime_last_two_weeks(min),playtime_at_review(min),last_played,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,review_length,review_updated,timestamp_dev_responded, developer_response
76561198336290576,290,24,1704,1548,1704,2023-04-24 19:12:50,137221325,schinese,优点：极为优秀的本地化文本，宏大而诡谲的神秘学世界，前期丰富的探索感;;缺点：中后期重复度高，流程引导极为晦涩（不过引导晦涩这一点算是文本优秀代入感强的负面效应），每轮游戏时间过长，不方便后期探索路线，并且无明显节点导致玩起来容易疲惫;;28h打了灯教小胜（灯教当时不会玩创的是启教所以二周目开局就没办法玩下去很气）、铸教小胜、铸教大胜三个结局，现在已经完全疲惫了，中途反复想着呜呜呜打一次大胜结局就不想再玩了累死了;;对阅读不排斥、对神秘学感兴趣、有耐心的玩家非常建议入手体验一下。新手玩不懂看教学估计也很懵，可以自己探索一段时间之后看看wiki，挺方便的;哦对了，笔记本的小屏幕玩起来好痛苦！玩的时候一直想着要是我也有大屏幕就好了TAT,2023-04-24 19:31:43,2023-04-24 19:31:43,True,1,0,0.523809552192687988,0,True,False,False,True,,320,False,,
76561198968662566,96,4,3876,886,3519,2023-04-27 19:19:52,137157959,schinese,推荐购买，上手比较难，但是熟悉后挺有趣,2023-04-23 15:44:07,2023-04-23 15:44:07,True,0,1,0,0,False,False,False,True,,19,False,,
76561199035563409,45,2,9270,5490,6934,2023-04-26 00:55:43,137153180,schinese,非常好玩，非常上头，非常策略，唯一就是这个游戏很解谜，对萌新没有任何教程，但是游戏是好游戏，就是每开一把都要玩很久，特别前期拉三维，招人和买书要很久，但是每开一把都很上瘾，还有各种各样的成就和结局，有时候为了拿某个成就会故意死一把，因为萌新玩几把基本就会了不容易死，但是有些成就需要失败解锁，但是赢一把要很长时间，除了基础那几个开局好一点，DLC拓展包的玩法真的是又麻烦又浪费时间，但是好玩就完了，建议打折入手，我是之前打折买的五折还是六折买的，原价买感觉有点小贵，因为这个游戏要买全，没有DLC的开局很平淡，DLC会增加其他开局，其他飞升方式，和特定的故事和各种结局,2023-04-23 13:11:01,2023-04-23 13:11:01,True,1,0,0.523809552192687988,0,False,False,False,True,,284,False,,
76561198290312969,187,26,4625,786,4621,2023-04-29 00:07:56,137045270,schinese,说实在的，这个世界观做成游戏有点屈尊，合成大秘传+梦里抽卡+凑属性点，玩多了也就那样，套路都是固定的。;如果能展开来写成小说的话就好了，洋人修仙(飞升)传，谁不想看啊。,2023-04-21 17:41:57,2023-04-21 17:41:57,True,1,0,0.444444417953491211,0,True,False,False,True,,84,False,,
76561198816365354,231,33,11409,1944,11005,2023-05-02 14:37:53,136998129,schinese,玩法单调枯燥但内核寓意无穷，每一步操作都似果肉饱含汁水般饱含着可能性。;;致所有初涉密教的教主们：你不会总是能够得知下一步该做什么。不断尝试吧，你会掌握其中奥妙的。,2023-04-20 18:56:58,2023-04-29 14:09:41,True,1,0,0,1,False,False,False,True,,82,True,,
76561198133817271,529,12,2006,0,2006,2022-06-17 23:33:16,136790929,schinese,好玩，对味。风格独特精致，玩法有趣有创意，游戏内容丰富有深度，文本翻译精巧又晦涩。;;在桌面上体验一个为了生计上班的普通打工仔，一步步探索秘闻，成立密教，培养信徒，进行仪式，最终飞升的故事。;游戏提供了8种各不相同的秘传路线，以及多种胜利结局，足以让每次的游戏都有新的玩法。;美中不足是游戏中后期的流程比较重复。,2023-04-16 16:33:45,2023-04-16 16:33:45,True,2,0,0,1,True,False,False,True,,156,False,,
76561198845924353,103,6,1695,88,1174,2023-05-01 15:03:58,136786296,schinese,非常杀时间，非常上头,2023-04-16 14:19:35,2023-04-16 14:19:35,True,0,0,0,0,True,False,False,True,,10,False,,
76561198197285733,490,93,2189,0,2189,2023-04-15 23:45:02,136780275,tchinese,很多開局都有正常人生的結局，認真工作，安穩一生，這在遊戲中並不困難。;那麼，是什麼驅使你追求超凡的飛升之路？;遵循慾望，探索秘密，躲避追緝，提升自我，直到跨過凡人的界線，這就是密教模擬器特別的主題。;這是困難的道路，實際上你完全沒有路標，遊戲不提供新手教學，開局直接把自己嚇死或迷失自我都是常有的，在常世中跌跌撞撞也是種遊戲體驗的樂趣。;遊戲的氣氛非常好，圖畫/文字/事件設計都非常有神祕感，雖然美術演出相對少，大多是卡牌，但氣氛到位，一張桌子就道盡精彩的故事。;但一定要提一下，太漫長了，一局長規結局來到了10小時+，當你熟知處世之道，後面就變化不大，作業感很重。;我給好評，只是我再也沒有精力展開另一次求道之旅了，穿越純白之門消耗了我的體力，我的容器已疲勞，精神則化為評論來到了這裡。,2023-04-16 11:24:20,2023-04-16 11:26:49,True,1,0,0,0,False,False,False,True,,344,True,,
76561199014161878,11,2,3223,1178,1951,2023-05-02 16:25:10,136750407,schinese,如果一个人没有通关异教徒模拟器，那么他应该会度过一个略带遗憾的人生。,2023-04-16 00:21:37,2023-04-16 00:21:37,True,1,0,0,0,False,False,False,True,,34,False,,
76561198821527743,143,9,2848,0,2848,2023-04-15 17:27:25,136740183,schinese,好游戏,2023-04-15 21:19:24,2023-04-15 21:19:24,True,0,0,0,0,True,False,False,True,,3,False,,
76561198978125717,159,12,749,0,639,2023-04-14 23:46:34,136681846,schinese,如果你是来追求华丽的战斗与精美的画面，那么这款游戏并不适合你。;如果你喜欢神秘学与阅读文字，这绝对是打发时间的不二之选。,2023-04-14 21:56:46,2023-04-14 21:56:46,True,0,0,0,0,True,False,False,True,,60,False,,
76561199353834184,24,2,735,0,735,2023-04-13 21:44:30,136627450,schinese,召异神，逐忌宝。奉信条，创密教。;被抛入一个卡牌组成的世界，你手上只拥有 （卑贱的工作）和（理性）两个选择。;向卡池投掷卡牌，从事「卑贱的工作」，搬砖容易失去 「健康」，陷入疾病威胁。投入「理性」，你会找到一份轻松点的文职工作，但一不小心就成会 996 的社畜。;两个选择都不是完美的选项，何况金钱还会时刻随着时间流逝。;这个世界最大的意外来自一份密教的断章，密语写成，艰涩万分。即使没有完全看懂，里面神异却开始扰乱你的思维。教义、仪式、传说中的神明低语，恐惧情绪主宰你的精神，你不得不到书店和拍卖行寻找更多的书籍来解读。;你不断和周围的熟人谈论它，变得举止神秘，行踪可疑，以至于警察盯上了你，断章的蛛丝马迹爬满生活。;不被黑暗同化，就被黑暗吞噬。但谁知道，被同化是不是被吞噬的一种方式？对恶龙的恐惧让人成为恶龙本身。作为一个 996 打工仔，你悲剧地发现你的宿命是应神的启示，建立密教，召集信徒，对抗你的敌人。;一次次入梦，在漫宿中惊鸿一瞥，在超脱的道路上越升越高。;最终成就飞升，超越启示本身，甚至为后进者指引道路。;,2023-04-13 21:58:26,2023-04-13 21:58:26,True,2,0,0,0,True,False,False,True,,461,False,,
76561198834411210,291,57,6521,0,6521,2023-04-01 18:50:45,136460749,schinese,评测犹在影中,2023-04-10 17:36:45,2023-04-10 17:36:45,True,0,0,0,0,True,False,False,True,,6,False,,
76561199208569744,76,7,89,0,89,2022-09-10 18:48:31,136442770,schinese,神中神，手机上玩了几十个小时，无论是卡牌元素还是密教元素都是顶尖，文案更是一绝。游戏过程不推荐查攻略，探寻未知的过程才是这个游戏的最大乐趣。,2023-04-10 07:55:46,2023-04-10 07:56:26,True,3,0,0.53947371244430542,0,False,False,False,True,,70,True,,
76561199001030166,92,51,2012,66,1841,2023-05-02 05:35:23,136397554,schinese,[h1]密教模拟器是一个时刻令玩家充满探索欲望的文字冒险游戏[/h1];;优点：;-精简的卡牌与ui;-庞大的文字量，本地化中文将原版怪诞神秘的克苏鲁风格展现的淋漓尽致;-[strike]骨子里的反社会[/strike];缺点：;-中后期少量的重复性;-缺少指引;[spoiler]-过多的成就[/spoiler];;这款游戏对于密教，邪典爱好者来说不可多得，得益于作者优秀的文笔，我也确实一次又一次的体会到了探索的乐趣，就像作者在采访中所说，这款游戏没有一秒钟的cg，因为他不需要，他每时每刻都在用不同的方式向我们讲述隐藏在游戏后的故事。可以看的出制作者尽可能的减少了重复性，不过缺少指引也导致了重复性的必然发生。我在游戏过程中不可抗力的搜索了攻略，搜索的同时减少了很多乐趣。不建议查攻略。;;评分：;9/10,2023-04-09 16:26:30,2023-04-09 16:26:30,True,2,0,0,0,True,False,False,True,,356,False,,
76561199488553927,16,3,1089,0,864,2023-04-11 19:11:39,136387009,schinese,时间大杀手，想买的注意这个。好玩是真的好玩。,2023-04-09 11:32:47,2023-04-09 11:32:47,True,0,0,0,0,True,False,False,True,,22,False,,
76561198191451075,497,48,416,0,416,2023-04-08 21:24:21,136345406,schinese,文本和音乐我给满分，OST真的很值得入，很适合晚上写作的时候听[spoiler]入迷+1[/spoiler];文本真的让我学了很多，顺便抄了一些，也仿照这写了一些，很有尼采哲学的感觉[spoiler]入迷+2[/spoiler];;但游戏性算不上神作，只能算作精品，没有教程对我来说倒无所谓，我玩游戏喜欢的是摸索的过程，但是对于大部分玩家来讲就是很不友好的现象了，但从新人的角度来讲不去查攻略通关的难度实在是太高了，漫无目的的探索很容易失去耐心[spoiler]躁动+3[/spoiler];;虽说是类ROGUE类游戏，但实际上重复性非常大，可以理解为带有随机影响的多线性游戏，虽然有不少角色，但是大部分角色（主要是还是基础角色）的通关方式其实是一样的，对于熟练游戏之后，可玩性就会大大下降，不过这也足够了，毕竟这是个剧情向游戏，而不是可以重复游玩的ROGUELIKE游戏[spoiler]需要置入激情[/spoiler],2023-04-08 21:33:14,2023-04-08 21:33:14,True,0,1,0,0,True,False,False,True,,411,False,,
76561198839359574,9,1,477,0,337,2023-04-13 20:44:23,136300253,schinese,好玩,2023-04-08 05:51:52,2023-04-08 05:51:52,True,0,0,0,0,True,False,False,True,,2,False,,
76561198447113811,128,24,3933,255,3677,2023-04-19 20:30:07,136226518,schinese,爱是战争,2023-04-07 03:25:10,2023-04-07 03:25:10,True,0,0,0,0,False,False,False,True,,4,False,,
76561198340525967,184,2,2411,0,1856,2023-04-16 17:31:06,136151880,tchinese,玩了30小時還是不知道自己在玩什麼...結局呢?,2023-04-05 22:08:47,2023-04-05 22:08:47,True,0,0,0,0,True,False,False,True,,24,False,,
76561198326976605,75,9,1458,0,1457,2023-04-07 00:36:13,136101989,schinese,很长一段时间玩成了社畜模拟器，感觉勤勤恳恳打工不如直接放激情拿结局。;文本很有趣，描述和模糊引导某种意义上也很有趣[strike] 新人摸不着头脑的那些日子 [/strike]，要是能设置自动打工赚钱就好了。[spoiler] 谁想到一周目居然是教程关，多少有些离谱了。 [/spoiler],2023-04-05 01:34:06,2023-04-05 01:52:37,True,0,0,0,0,False,False,False,True,,146,True,,
76561199077734626,47,5,1307,0,1307,2023-04-03 22:24:38,136094920,schinese,可看性和世界观大于可玩性，而且DLC比起本体未免太贵了，更值得做成桌游。;不过题材就值10分。,2023-04-04 23:20:47,2023-04-04 23:20:47,True,1,0,0,0,True,False,False,True,,47,False,,
76561198433780904,69,5,3254,206,2957,2023-05-01 11:47:11,135967763,schinese,从一开始莫名其妙死亡，到现在杯使徒通关、舞女介壳种和月亮居屋通关，这游戏只能说还有太多结局我没完成，可玩性相当高，可能前期没有新手指引所以玩起来相当痛苦，我是谁？我需要什么？我怎么莫名死了？这个格子需要的道具去哪找？使徒通关需要什么？这些都是问题，但也就是这样，所以需要自己探索的内容相当丰富。很有意思,2023-04-02 23:49:11,2023-04-02 23:49:11,True,1,1,0.523809552192687988,0,False,False,False,True,,151,False,,
76561199208012038,2,2,41963,0,41795,2023-04-02 19:22:10,135939151,schinese,如果你喜欢看一些长篇文本并体会其中含义和神韵的人的话，这款游戏就是为你量身定做的！;额，当然你还需要一些不惧挫折和艰险的心态。（不死个四五次还想当教主？）,2023-04-02 15:59:40,2023-04-02 15:59:40,True,6,0,0.587904751300811768,0,True,False,False,True,,77,False,,
76561198989535576,259,15,45,0,45,2023-03-25 09:50:56,135915371,schinese,每天累死累活挣钱养活自己，等想起来自己原来是在玩教徒模拟器的时候已经老死了。;;悟了：996果然是最厉害的邪教，感恩,2023-04-02 07:01:21,2023-04-02 07:03:28,True,28,11,0.726600050926208496,0,True,False,False,True,,58,True,,
76561198153686730,189,49,3033,0,3033,2023-03-31 23:51:25,135861190,schinese,非常有创意的游戏。相比于传统文本类 游戏 sunless sea这种，我觉得可能目前的游戏形式反而更舒适。但也许是我年纪大了-》-》。;;anyway，80~90%的好评基本属实。确实总体来讲还是有很多缺陷的。;游戏内容，文本深度是有的，但是机制后期重复，属于初期眼前一亮，但是玩久了就发现比较平庸的那种 idea型游戏。受众大概是对克苏鲁题材之类比较有瘾的玩家，普通玩家可能玩不了多久。;;个人建议是 先不买DLC，如果游戏本体就已经让你略感乏味了，那么DLC内容并不能拯救。（然而我已经一次性买齐无法后悔了）;;总体来讲是一个上瘾性质的 看文本 小游戏，但是这个idea的创意分是要给的。不然也不能骗到我-》-》。;;回正体。;音乐方面中轨中距，卡牌交互的特效声之类的都还行，后期重复无法避免。;;游戏文本体量还是很不错的，有点像魂类型游戏 可以自嗨，也有很多下了功夫的痕迹在内。;;游戏机制 颇具创意，类似桌游，每个卡牌都是自己的特质label，不同label放一起进行不同作业有不同互动。本身这个 结合形式 是非常不错的，也让人感觉自己 颇具 密教大头头的 氛围。但是内容后期实在有些重复，一旦熟悉 套路和组合，变成了 资源累积 的机械操作，而游戏并没有 支持很好的自动化作业 （比如一个勾选框，如果勾选了，作业完成后会 自动重新进行用同样的素材卡牌进行 作业 之类），这种优化程度的提高并没有被实施，不过也能理解，毕竟制作组第一次进行这样的开发，可能还受到文本类游戏的影响。但是 后果是，玩家会感受到，后期了，自己只是被迫 按在电脑前，时不时得手动操作电脑 。比较致命，这个优化 如果实在想不好怎么弄，也可以参考 放置游戏等等。;;总体来说，这是一款文本内容较多，各个方面都还算用心，也有创意，但是 制作略显考虑不周，导致 实际游戏体验内容不多的 克苏鲁 题材游戏。但 目前的状态 还是有点贵，价格对不起游戏体验。,2023-04-01 15:54:48,2023-04-01 15:54:48,True,5,1,0.575500309467315674,0,True,False,False,True,,813,False,,
76561198841274642,40,5,2428,7,1686,2023-04-19 20:00:41,135811673,schinese,存档无法覆盖save，关掉网络依然自动用steam-auto cloud覆盖，我都没连上网你steam云个p啊云！存档有时能覆盖成功有时不能，是官方禁止sl了吗 痛苦，临飞升一脚tm直接给我升值加薪打出gg，回头要回档发现怎么做都不认自己回的档，铁了心给我开新档。谁懂,2023-04-01 00:30:33,2023-04-01 00:30:33,True,0,0,0,0,True,False,False,True,,134,False,,
76561199046085130,45,9,120,0,42,2023-04-08 11:13:31,135685872,schinese,[h1]年轻人的第一款社畜模拟器[/h1];;作为一位资深卡牌爱好者来说本作确实可以作为经营类卡牌游戏入坑的不二之选。;;[hr][/hr];;就叙事风格来说本作无疑是成功的，以语言和符号为纽带构建了庞大世界观，以无形之术窥探世界的一隅。游戏性方面前期的无引导以及固定解密后枯燥重复的操作，节奏过于缓慢的缺点还是暴露无疑，总的来说缺乏线性的游戏体验。;;;,2023-03-30 00:19:45,2023-03-30 00:19:45,True,3,0,0.565217375755310059,0,False,False,False,True,,178,False,,
76561199486492456,12,1,1864,0,1811,2023-03-30 00:07:34,135681788,schinese,nice.,2023-03-29 23:13:45,2023-03-29 23:13:45,True,0,0,0,0,True,False,False,True,,5,False,,
76561198144752502,336,65,710,0,446,2023-04-13 22:35:44,135669960,schinese,我们如此习惯活着，以至于不愿意死亡,2023-03-29 19:38:20,2023-03-29 19:38:20,True,0,0,0,0,False,False,False,True,,17,False,,
76561198322722940,190,15,4139,0,2240,2023-04-12 21:07:04,135660314,schinese, 以下仅代表一个菜比的观点：;  这个游戏最让人懵逼的前三十个小时，也是最吸引人的前三十个小时。究极谜语人文本，不存在的新手引导，刚进游戏时愉悦（bushi）的探索过程，和接踵而来的莫名暴毙，让前三十个小时充满了成就感和吸引力（认真的吗？）。而当你基本了解了游戏机制，知道如何赚钱，如何入梦，如何提升秘传，如何消除debuff，再留意一下仪式和召唤物，游戏就变得枯燥而又繁复了。前期囤囤囤，中期探索研究循环，后期飞升素材准备好后干等飞升好像确实少了点乐趣。但是踏入一个未知和神秘的世界，仰视漫宿诸神，翻阅秘典，擢升信徒，与猎人和长生者（没打赢过二周目QAQ）勾心斗角，在最后选择你的结局，难道还不值35块吗？,2023-03-29 15:22:54,2023-03-29 15:22:54,True,1,0,0.523809552192687988,0,True,False,False,True,,304,False,,
76561199158466691,140,1,2835,850,1745,2023-04-30 11:31:37,135651476,schinese,我怀疑这屌游戏跟我作对，整整4局游戏一远征回来就卡点出调查，毁灭证据各种失败。非洲人体验吊差，以前GOG版上班摸鱼也没发现我脸这么黑啊？讲真要不是这游戏塑造出来了邪教探索禁忌知识飞升成神的感觉我也不会买两版,2023-03-29 11:23:08,2023-03-29 11:23:08,False,0,0,0,0,True,False,False,True,,103,False,,
76561199409929965,13,1,766,10,574,2023-04-25 17:41:57,135587042,schinese,密教头子不好当,2023-03-28 13:38:38,2023-03-28 13:38:38,True,0,2,0,0,True,False,False,True,,7,False,,
76561198321777149,190,22,1653,0,1653,2023-03-27 20:28:00,135583411,schinese,其他人：密教模拟器好玩吗？;;我：没玩明白，但是可以和NPC谈恋爱 ;;其他人：这种阴暗背景世界下谈恋爱，一定很浪漫吧 ;;我：呃呃，还好吧，[spoiler] 我也就只是偷偷和我老公doi接着某天突然让他出去送人头完事看着他死掉后把他做成了七零八落的行尸情意浓浓的时节就给他喂点血保养一下最后再带他一起飞升侍奉同一位司辰并继续在漫宿里和他相见而已。 [/spoiler],2023-03-28 11:39:24,2023-03-28 11:39:24,True,17,15,0.71279376745223999,0,True,False,False,True,,186,False,,
76561198280067633,235,19,522,0,53,2023-03-29 19:11:03,135580261,schinese,玩了三四局，和密教也没有沾上边，纯纯上班下班交钱活命，玩成模拟人生,2023-03-28 10:07:08,2023-03-28 10:07:08,True,10,3,0.629629611968994141,0,True,False,False,True,,33,False,,
76561199405451602,17,1,746,0,472,2023-03-27 17:58:11,135500870,schinese,怎么说呢。。我辛辛苦苦整了一个组织，招募了一堆教徒，我tm不仅没法跟他们收会费，还tm得打工给他们赚经费？？,2023-03-27 03:32:37,2023-03-27 03:32:37,True,14,3,0.668520152568817139,0,True,False,False,True,,54,False,,
76561199347584683,22,3,2987,0,2225,2023-04-09 23:01:03,135455881,schinese,刚开始会很懵逼，很无趣但玩几把后就沉迷于此了只能说天才之作期待续作,2023-03-26 15:21:05,2023-03-26 15:21:05,True,1,0,0.523809552192687988,0,True,False,False,True,,33,False,,
76561198317998407,113,1,1887,0,1682,2023-03-27 23:23:39,135453475,schinese,如果废土后世的我依旧存在，也许会因为早年间对于此游戏的深刻解读，进而走上创教之路，被废土居民封为后世主。,2023-03-26 14:31:35,2023-03-26 14:31:35,True,1,0,0.519999980926513672,0,True,False,False,True,,52,False,,
76561198409789436,100,3,589,0,412,2023-03-26 16:41:55,135447360,schinese,好玩，十分推荐，让人根本停不下来,2023-03-26 12:19:46,2023-03-26 12:19:46,True,0,0,0,0,True,False,False,True,,16,False,,
76561199162979042,23,1,6199,0,6199,2023-03-26 02:38:50,135415651,schinese,背景设定庞大且相对完备，但游戏内容就是一坨。几乎没有新手引导不说，游戏概率性的事件太多太多，导致尤其是在前期就像走钢丝一样。制作组可能是想用这种方式还原背景世界观下飞升成道的困难。但是玩家却随便扔两三张卡就能宰了背景设定中各方面远胜正常人类的长生者。只能说难在没必要难的地方，简单在不应该简单的地方。而且游戏流程过于冗长，游戏流程重复度高，上上下下100h下来感觉其实体验到的东西屈指可数。有兴趣的可以去wiki上面感受世界观，真没必要买这游戏折磨自己。,2023-03-26 02:51:31,2023-03-26 02:51:31,False,3,0,0.480366677045822144,0,True,False,False,True,,227,False,,
76561199079375674,51,6,1113,0,722,2023-03-27 17:46:28,135365698,schinese,omgomg妈呀妈呀好崩溃好崩溃~omgomg妈呀妈呀好崩溃好崩溃~omgomgomg妈呀妈呀好崩溃好崩omgomgomg妈呀妈呀好崩溃好崩溃~omgomg妈呀妈呀好崩溃好崩溃~omgomgomg妈呀妈呀好崩溃好崩omg[spoiler] 人哪有不疯的 硬撑罢了。 [/spoiler],2023-03-25 13:52:51,2023-03-25 13:52:51,True,0,1,0,0,True,False,False,True,,247,False,,
76561199222881566,80,30,615,0,615,2022-10-23 19:53:55,135357730,schinese,流程重复冗长，纯纯的cjb,2023-03-25 11:07:33,2023-03-25 11:07:33,False,2,0,0.481751829385757446,0,True,False,False,True,,13,False,,
76561198096932963,145,22,190,0,120,2023-03-25 07:26:21,135344043,schinese,新手引导做的好差，动不动就死，不查攻略游戏体验极差,2023-03-25 06:40:54,2023-03-25 06:40:54,False,7,0,0.599614977836608887,0,True,False,False,True,,25,False,,
76561198193096935,52,2,382,0,382,2023-03-24 03:09:25,135254323,schinese,好玩。但是还没玩明白。共情太多有种虚幻,2023-03-24 03:10:09,2023-03-24 03:10:09,True,1,0,0.506769835948944092,0,True,False,False,True,,19,False,,
76561199093879233,31,4,4019,0,2298,2023-04-11 12:53:51,135234495,schinese,亲自搬砖水论文养活教团的教主简直是人间之鉴（泪目）,2023-03-23 22:13:32,2023-03-23 22:13:32,True,38,4,0.80965346097946167,0,True,False,False,True,,25,False,,
76561199394127280,15,1,11,0,11,2023-03-23 14:05:54,135223779,schinese,新手指引过差,2023-03-23 19:06:45,2023-03-23 19:06:45,False,0,0,0,0,True,False,False,True,,6,False,,
76561199203597793,20,5,1639,31,241,2023-05-02 17:02:38,135154535,schinese,好游戏，我死了,2023-03-22 19:57:50,2023-03-22 19:57:50,True,1,0,0.518518567085266113,0,True,False,False,True,,7,False,,
76561198805922998,142,25,1099,0,1099,2022-01-26 23:50:49,135077126,schinese,[url=store.steampowered.com] https://www.bilibili.com/video/BV1VT41157Yt/ [/url];推荐大家看看这个新手教程,2023-03-21 12:41:28,2023-03-21 12:41:28,True,1,1,0.497925341129302979,0,False,False,False,True,,93,False,,
76561198382575524,47,23,1101,10,1013,2023-04-26 20:13:26,134916785,schinese,777,2023-03-19 04:56:51,2023-03-19 04:56:51,True,0,0,0,0,True,False,False,True,,3,False,,
76561199050281163,439,4,629,0,312,2023-04-18 19:00:20,134884828,schinese,我就爱合成大西瓜 我就好这口合成大西瓜 我靠 大西瓜,2023-03-18 20:57:52,2023-03-18 20:57:52,True,17,7,0.673771977424621582,0,True,False,False,True,,26,False,,
76561198978975982,36,9,3747,0,2404,2023-04-17 15:58:04,134868680,schinese,我真服了怎么会有这种难死了又好玩死了的游戏啊,2023-03-18 15:51:09,2023-03-18 15:51:09,True,0,0,0,0,True,False,False,True,,22,False,,
76561198920818434,15,1,3727,506,1835,2023-05-03 07:18:16,134732630,schinese,真的蛮有意思的 虽然上手;难度,2023-03-16 11:08:32,2023-03-16 11:08:32,True,0,0,0,0,True,False,False,True,,15,False,,
76561199073514318,45,3,2081,0,1886,2023-03-16 01:14:43,134701595,schinese,牛得很啊,2023-03-15 21:59:42,2023-03-15 21:59:42,True,0,0,0,0,True,False,False,True,,4,False,,
76561199429728212,30,5,3336,188,1433,2023-04-26 00:36:02,134651018,schinese,一起来飞升啊！,2023-03-14 22:31:19,2023-03-14 22:31:19,True,0,0,0,0,True,False,False,True,,7,False,,
