word,count
遗漏,1
翻译,1
原版,2
英语,1
意思,8
没有,92
难度,27
无伤大雅,2
总的来说,7
推荐,64
值得,33
4小时,2
建立,6
神庙,5
海岛,44
活下去,3
（。,2
）原以为,1
休闲,65
养成,12
有序,1
没想到,10
真是,4
生存,51
卡牌形式,3
建造,35
元素,12
丰富,23
——,16
食物,83
、修造,1
建筑,37
出售,6
购买,14
卡包、,1
生物,6
战斗,40
正如,1
”大陆，,1
这些,12
都是,36
形式,8
完成,16
很容易,18
一次,27
基本,21
可以,240
所有,34
，剩下,1
一个两个,1
再开,4
一局,15
拿到,9
同样,4
就能,17
几乎,10
之后,59
很难,15
挖掘,2
更多,27
一周,2
目的,6
寿命,5
秩序,4
结构”卡包,1
主要,10
一些,47
卡片,74
进程,5
很大,6
程度,4
缓解,1
盘面,2
混乱,7
替代,1
手动,6
单挑,1
群殴,7
？单挑,1
我们,26
一群,3
正义,3
鸡巴,1
玩意,7
有毒,4
幸好,2
小巧,2
点点点手,1
 ，,5
希望,113
设置,6
自动,27
处理,9
机制,15
比如,22
种植,3
农作物,2
砍伐,1
苹果树,2
距离,1
这一点,3
鼠标,8
悬停,2
看见,3
材料,14
100,9
月亮,10
准备,6
不要,34
神殿,25
笨比 ,1
太难,3
手感,4
營運卡牌遊戲 邏輯,1
有趣,107
分辨率,3
回去,5
，沃日,1
好像,10
方面,15
不太,19
方便,9
反正,7
农牧,1
经常,21
暂停,25
来说,20
22块,6
简直,11
物美价廉,2
以及,14
还能,9
10张,1
肉鸽,6
强迫症,34
死，,1
为什么,20
方向,5
固定,23
！！！,31
到处,10
乱叠,1
回档,3
或者,37
撤回,1
就好,29
手贱,2
卖掉,3
很重要,2
Stacklands,5
，輕,1
鬆向,1
遊戲性,1
：    ,1
自由性：  ,1
｜策略性：   ,1
｜耐玩性：   ,1
簡約,1
遊戲，,3
輕鬆,11
無壓力。,1
任務,8
很快,12
實現,1
自動,2
化生,1
產。,1
整體來說,3
推薦,7
入手,20
後期,12
版面,6
空間雜亂，,1
E。,1
使用,9
快捷,2
鍵，將會,1
省力,1
不少,11
鍵 E ：將,1
網格，,1
全局,2
幫手,1
建設輪迴：,1
保障,3
穩定,3
提升,4
人口,15
總數,1
上限,17
資源,22
自動化,1
開箱,1
打怪,4
中国,4
折磨,5
袜子,11
哈哈,47
欧墨细罗,1
一.666,1
桌面,57
大师,2
头，,3
解锁,32
还会,7
不会,22
下去,17
非常,171
赶紧,8
实在,15
繁杂,1
一段时间,8
搭配,5
昨天,2
這款遊戲，,1
今天,5
上班,10
，因為,2
禮拜天,1
这款,17
算是,16
一类,2
标杆,1
各种,13
搞怪,1
组合,4
滑稽,1
美术,6
风格,7
体验感,3
非常好,15
随着,3
进入,17
毛病,1
开始,47
显现,1
溢出,4
解决方案,1
过少,2
途径,1
，资源箱,1
取货,1
方式,19
，食谱,1
单一,4
兵种,2
职业,5
较少,3
评，,1
的确,3
新颖,30
泛滥,1
加上,4
导致,25
重复,24
动画片,1
无语,1
努力,2
，滑动条,1
配合,1
滚轮,2
划走,1
想要,10
太多,40
眼睛,18
容易,24
那个,15
资源箱,12
不能,37
批量,1
出来,59
格子,4
流畅度,1
很多,36
，BGM,1
steam,10
单机,4
以来,1
第一次,26
听到,2
那么,13
寡淡,1
综上来,1
满分,2
不行,4
整体,15
咋地,1
一句话,3
总结,9
爽爽,1
开荒,4
人均,1
战神,1
亿点,1
难受,21
虽然,38
上边,1
复数张,1
时候,88
养老,4
种田,13
时不时,1
打打,1
科技,16
树（,1
主意,8
对应,1
），,17
然后,40
房子,7
提速,1
慢慢,9
物资,3
才会,2
面对,3
整个,18
区域,11
怀念,1
神器,10
垃圾桶,2
最好,8
主动,3
逃跑,1
怪物,27
時光機,2
We need workshops,5
クショップ,5
必要,13
联机,6
We need online mode,1
オンラインモ,1
模拟经营游戏。,1
花费,3
大量,13
建设,12
正产线,1
一段,5
地图,31
空间,25
小，,5
于是,2
不得不,4
拆掉,1
生产线,8
保留,3
看起来,3
干净,4
整洁,2
打完,20
收拾,5
糟糕,2
每次,20
血压,3
飙升,1
比较,45
摸鱼,9
吸引,7
进去,9
很久,9
还在,10
回味,1
游戏性,13
下降,2
建议,42
增加,20
卡包,35
事件,1
24小时,6
停不下来,16
小游戏,77
瑕疵,3
不过,52
问题,27
不大,6
15个小时,2
恶魔女巫,1
打死,6
物品,34
半个,1
屏幕,12
保鲜,1
对方,1
已经,42
整齐,3
乱七八糟，,1
差点意思,1
。。。,14
完善,9
有创意,21
所以,32
你们,7
到底,4
5個,1
小時,9
，介面雖然簡單，,1
開卡,3
新奇感,2
也有,6
隨機,5
戰鬥,17
刺激,5
收入,2
之後,3
就會,6
開始,11
感覺,6
沒有,13
目標，,1
覺得,7
部分,6
應該,1
比較,11
明確,3
主幹,1
劇情,1
升級裝備，,1
然一切,1
目的性,1
金幣,1
數量,3
大量累,1
積之後，,1
帶來,1
煩躁感,2
樂趣,3
降低,4
前面,9
新奇,8
幾個小時,2
，後面沒,1
目標,3
重覆作業感。,1
半夜,1
12點,1
剛買,1
一個,12
瞬間,1
早上4:30,1
故事,7
引导性,1
还不错，,4
适合,25
堆满,1
大脑,6
宕机,1
总体,11
评价,17
加入,9
地宫,1
无法忍受,1
杂乱无章,1
尤其,10
围栏,3
兔子,8
总是,5
喜欢,39
随地,1
答辩,2
独特,6
100张,1
70张,1
胡萝卜，,3
……,16
小遊戲,2
趣味,6
种类,8
数量,6
不好,11
管控，,1
局面,1
显得,5
杂乱,4
对于,19
手残党,1
友好,9
搞懂,1
花樣,1
game over,1
殺時間 會,1
擠來擠,2
排序,1
後來,1
即使,5
好不,2
小心,12
開到,2
小動物,1
把牌,1
幾來擠,1
无聊,38
只能,25
加油,4
；顺,1
便出,1
拿来,1
归纳,2
家里,4
夏天,1
dlc,6
少数,1
卡牌游戏,17
great game,1
好！,1
可惜,21
一次性,4
看一下,1
评论,2
时长,2
知道,16
属于,6
上瘾,35
无数次,1
成功,4
那种,11
价格,20
便宜,14
无所谓,4
延长,1
说不定,4
投资,1
吧，,1
走来走去,1
策略,12
脑子,15
打发,25
10,23
 神，,1
两天,13
31.7小时,1
星露谷,2
唯一,17
不足,9
魔法,25
胶水,18
不住,4
作者,12
新维度,1
打乱,11
另外,15
几个,33
版本,12
好多,15
炖锅,10
bug,19
放在,7
食堂,7
上面,9
下面,9
会导致,2
吞掉,1
不管,4
是不是,6
尽快,7
修复,3
 种田流,1
心头好,1
www,4
一键,9
，整,1
过来,12
超级,15
，天才般,1
空接龙】,1
【经营】,1
光是,1
新鲜感,3
十足,3
提供,3
想象,4
重玩价值。,1
就会,19
消失,1
失去,4
乐趣,9
其次,2
过多,6
交互,4
灾难级,1
存档,13
垃圾,9
新档,1
覆盖,1
以下,2
2023,2
這種,3
遊戲，還不錯,1
雖然,6
暫停時,1
這個設計，讓整體遊戲氛圍,1
亂場,1
這點，,1
點厭煩，,1
這個,1
設計,5
導致,5
卡牌，對強迫症,1
特別,3
個不錯,1
嗷，,1
正版,11
盗版,20
jpg,2
手忙,1
难过,1
稳定,5
来源,4
舒服,5
运营,5
兄弟,2
看看,5
，爱,3
来自,14
存在,4
指南。,1
消磨,23
出來,7
功能,29
變得,2
雞肋,1
解压,8
还行,21
圣杯,17
超猛,1
官方,16
消息,1
支持,8
：）,4
从来,2
想不到,1
！！！！！,5
看到,15
，乱,1
蹦跶,2
拉屎,2
想吃,1
麻辣,2
兔头,1
狗狗,1
人类,6
朋友,13
晚安,1
孤独人,1
家人们,1
狠狠,3
两拨,1
高层,1
森林,9
全员,4
里面,14
扫帚,4
强烈,5
！！！！！！,3
發想,2
後面,7
顯後,1
無力,1
關鍵資源間,1
過程,4
枯燥,12
死因,1
沒解鎖,1
關鍵,1
無法,3
升級,2
看起來,2
單，,1
種類,1
設備,2
鑑別度,1
不同,20
一堆,14
時候會,1
不止,1
回到,2
小島,3
陸地時從牌海間找熔爐,1
找不到,6
出現,3
傳送門、,1
生產線,1
難 ,1
吊車,1
原本,3
新島以為會,1
解決,1
分類,1
問題,1
仍然,2
無補。,1
終BOSS,1
只是,19
一條,1
長線，,1
新意,3
只有,17
血量,4
變多,1
時候,9
長時間,1
思考,5
哪裡」,1
佔據,1
摸索,16
享受,3
商店,3
內寫,1
時間,18
痛苦,6
與時間,1
正比,1
不農,1
主線,3
維持,1
意猶,1
掉落物,4
提示,9
指引,8
要素,6
幾乎,1
攻略,25
職業,3
只要,12
不需要,8
其他,20
代價,1
適應,1
這點,1
敘述,2
拿捏,1
講明,1
不過,6
武器,15
裝備,4
模糊,1
除了,16
等級,1
以外,4
清楚,6
雖然後面因為,1
煩，,1
動畫,1
生動,1
純粹,1
移動,3
行為,1
整合,1
處理,1
文字,5
活活,1
咬死,2
最终,13
最最,1
本体,7
发展,17
好看,1
视频,5
决定,1
是否,2
购入,5
好好好,3
22,5
吃亏,3
上当,2
時數,1
變成,3
老兵,1
菁英會,1
平衡,3
目前,14
很糟糕,2
怎么回事,2
！！！！！！！！！！！！！！,1
NICE,2
新鲜,8
，漫无目的,1
更好,23
快点,13
最近,4
作品,5
相当上头,1
不够,15
累累,1
噩梦,2
一杯,1
茶，,1
一包,1
烟，,1
。。,8
但求求,1
。。。。。,1
后续,16
章节,2
主线,5
放不开,1
！！！！,20
精神時光屋，,2
點麻煩,1
：神,2
稍稍,1
设定,9
一秒,1
生存类,2
简易,2
外形,1
有着,4
恰到好处,1
合理,17
， 顺,1
 喜欢  文案,1
很可爱,3
很舒服,6
地方,33
辛辛苦苦,3
还好,6
麻烦,11
费时间,2
感到,5
一阵,2
空虚；,1
tacklands,2
資源轉換,1
遊戲，因為,1
時性遊戲，,1
緊湊，,1
桌上,3
機制,3
這個月,1
要不要,2
大事,1
多一點,1
轉換,1
引擎,1
一瞬間,1
就要,3
決定,2
點子,1
還是,5
卡表,1
一言,1
不合,1
還有,5
怪會,1
浪費,3
時間，資源換錢,1
也是,29
，沒,2
辦法,1
甚麼,1
不錯,4
最大,3
優點,3
第二,7
大優點，,1
專心,1
感受到,3
周末,2
来玩,7
一把,12
多看,1
多玩,1
人物,4
保存,4
stacklands,6
大陆,21
名字,2
一样,28
开采,1
，买卖卡片，,1
朋友们,2
可能会,4
一头,1
雾水,1
后来,9
青春熟路。,1
认为,6
普通,4
回合制,2
打打杀杀,1
其余,3
饲养,1
小动物,1
和平,18
剧情,10
任务,24
，介,1
性质,1
毕竟,8
打折,14
很实惠,1
本身,12
很便宜,1
性价比,9
一股脑,1
想着,6
赚钱,7
充足,2
情况,11
不断,11
自己,51
小人,12
电脑,9
配置,11
放心,2
撸！,1
帮助,3
good,17
mod,2
工作坊,1
放入,1
30h,1
大胜利,1
以为,9
触手,1
完事,3
结果,24
海怪,1
薄纱,1
剩下,3
一条,2
小狗,3
护卫舰,2
陆地,2
大本营,2
外援,1
勉强,3
保住,1
谢谢,5
110月,1
亮年 ,1
北海,3
巨妖,3
一个人,9
神秘,1
入口,7
9个小时,4
毁于,1
一旦,4
想说,2
这种,35
万全准备,1
无痛,1
打boss,3
80%%,1
快乐,18
20%%,2
劳动,1
还有,60
10%%,2
全部,18
结束,9
并且,5
不好说,1
十分,21
不貴,1
前五小时,1
优秀,4
刷怪,5
棋盘,1
被打乱,2
震怒,1
进一步,3
会出现,2
攻击,2
BUG，,1
好难受,1
嘞 [/h1,1
青蛙,5
头盔,7
真不错,4
精神,27
時光屋 本來6點說,1
報告 結果,1
馬上,2
晚上,6
10點,1
过于,7
复杂,8
修仙记,1
当然,8
缺点,30
簡單,8
，隨機,1
重复性,6
这么多,3
好评,9
表达,1
点子,3
吐槽,4
一组,2
最多,1
30个,4
29个,1
别提,1
不可,1
一部分,2
场景,2
通过,10
spoiler] 垃圾桶/集市 [/spoiler,1
暗黑,2
打的,5
战利品,2
30,11
以上,7
。（,5
吧）,1
取得,3
一个一个,3
网格,6
一塌糊涂,1
一格,1
大约,1
1.3,1
1.5,1
大小,4
烦，,1
对齐,5
所谓,3
能够,11
挤开,1
煞笔,1
起重机,9
优先级，起重机,1
优先,2
选择,8
速通）,1
第一把,1
第二把,3
乏味,6
套路,4
开局,6
卖钱,1
卡，,10
伐木场,11
、采,1
石场,1
铁矿,5
一起,15
匮乏,1
开卡,3
磁铁,20
29头,1
牛产,1
无休止,1
恶魔剑,1
获得,11
重复度,2
可恶,3
腐烂,1
炖锅，,1
复制,1
省略,2
过程,15
！！,23
乱糟糟,2
火冒三丈,1
至极,1
，刚开始,5
可能,31
低级,3
升高,3
盔甲,3
照虎,1
等级,4
都一样,1
心思,1
干嘛,4
成长,3
离谱，,1
女巫,22
你好，,1
继续,25
肝，,1
欲望,8
离谱,5
意味着,1
又要,5
重新,12
一遍,8
提炼,1
岛屿,4
肝？,1
恶魔,40
光卡,1
就结束了,4
，本以为,1
脑洞,4
不如,13
过高,2
真滴难受,1
時光,14
  ,193
作為,1
實在,2
危險,1
分量,1
仅限于,1
很高,8
连着,4
好几天,2
大体上,1
保证,5
伙食,1
提高,3
生产力,4
战斗力,1
，打怪，,1
打败,6
可喜可,1
贺，,1
有点意犹未尽,1
移动,4
物体,1
排列,2
小怪,4
一片,1
狼藉,1
不动,7
容忍,1
范围,1
小伙伴,1
来了,1
墨迹,1
三个小时,1
想起来,1
祭坛,1
黄金,8
全家,1
七口,1
倒是,6
警告,1
猜谜，使劲猜 喜欢猜，,1
好好,7
做成,5
产物,2
明白,5
卸载,3
滚出,1
挺不错,6
七八个小时,1
系统,12
一定,11
快感,2
较高,2
玩玩,4
Look forward to your next work,1
大概,13
20,9
，終究會結束，,1
房間,1
推推,1
忘記,2
現實,1
注意,12
游玩,19
令人,10
着迷,1
紧凑,1
拖沓,2
25小时,2
btw,1
疲惫,1
不做,1
捏，,1
充滿,3
魔性,7
天亮,3
以此,1
获取,7
商城,1
性感,1
瓷器,1
受欢迎,1
莖繩食光屋 齁聖 ,1
放置,10
，总,1
剧透,2
哈，,1
才能,17
遇到,7
动物,14
越多,3
中间,7
卡住,4
只好,1
重开,8
2，,1
放下,3
地烦,1
好块,1
安排,4
3，,1
越来,2
产出,15
占地,1
重叠,1
一共,3
三百多种,1
而又,1
更换,1
4，,1
一轮,3
合成,31
详细,4
说明,7
产品,2
随机产品，,1
5，,1
关于,7
新手,11
要知道,1
长时间,5
场地,2
卡牌分区吧，,1
位置,15
大表,1
方法,11
减轻,2
负担,1
真的好累,1
，弄,1
弄乱,1
没劲,1
真心,5
累，臭,1
短暂,3
解闷,1
——————,1
那么多,4
小黑屋,1
续作,1
Wir brauchen Workshops,3
第一局,2
十个月,1
亮年，,2
缺粮,1
大棒,1
杀鸡。,1
闪避,1
暴击,1
第二局,1
四十多,1
良性循环。,1
三个,8
农场,3
一百多个,2
十只,3
煎蛋,4
卷源源,1
带头,1
大哥,1
穿上,2
金护甲,1
手下,2
五个,1
小弟,1
身手不凡。,1
大规模,2
生育,3
一波,2
任务栏,1
圣殿,2
果断,1
一个三百,1
折腾,1
基本上,9
温室,5
萝卜,1
原地,3
起飞,2
再加上,1
超过,2
30，,1
自动产,1
第三局,1
尾声,1
，恶魔领主,1
两回,1
号角,2
帽子,4
爆率,4
三波,1
海盗船,2
金币,11
虎皮。,1
两张,3
耶。,1
timekiller,2
简洁,4
卡牌建造经营游戏，,1
捡起,1
几次,5
农工业大亨，,1
战争,1
制造,1
机器,4
双手,1
从无到,1
帝国,3
每一个,1
爱好者,2
错过,4
，，,2
4-6小时,1
恶心,5
乱七八糟,6
卡牌 ,1
糟心,1
放不下,6
跟着,3
很麻烦,5
赶快,3
建議,8
暑假,1
打開,3
赤手空,1
崽子,1
vs,1
从一,2
包卡里,1
一只,6
史莱姆,5
肝肝肝（,1
禁忌症：强迫症，高血压，洁癖，,1
手柄,1
经典,2
关，,1
想开,1
好手,3
可爱,12
DLC，,1
波将,1
绝杀,1
屯屯屯，,1
过载,4
，值,2
卡牌经营类游戏，,1
特色,3
一开始,14
画面,11
类型,17
踩着,1
春促,1
尾巴,1
发现,19
如此,4
硬肝,2
终于,10
暴力,1
袜子社,1
老毛病,1
，空,1
底子，,1
他们,5
制作,18
发行,1
做出,9
逻辑,2
核心,5
概念,2
单位,3
敌人,4
一张,10
张牌，,1
蜘蛛,2
纸牌,5
那样,6
拖动,5
代替,3
传统,1
指令式交互。,1
小时,24
水平,2
临界点,1
宝贵,1
浪费,6
转换,3
高级,3
转化,1
，钱,2
，运气,1
再来,4
运气,2
中奖,1
循环,7
此时,2
右手,1
隐隐,1
作痛，,1
恍然大悟,1
仔细,1
想过,1
必须,10
终极,2
一问,1
：“,3
村子,2
？”。,1
等到,3
出发,1
前往,2
新大陆，,1
乘以,1
N倍……,1
一人,3
血书,1
前途,2
无量,1
time machine,1
各位,2
提醒,3
一句,3
细软回村。T^T贪心不足蛇吞象，,1
魔杖,1
这玩意,1
就像,3
时空,1
穿越,1
不知不觉,12
说实话,3
不错 ,3
好玩  ,1
，当,2
弹出,5
卡（,1
随机,6
动物们,1
正好,2
牌堆,3
抓狂,2
90%%,2
确信,1
原来,6
麻麻,2
担心,2
乱移,1
之类,8
？？,2
速通刷奖杯，,1
出乎意料,2
开通,2
GAN,1
简简单,1
轻轻松松,1
进度,4
，气死,3
过度,1
轻松,27
限制,7
在里面,1
短小精悍,4
有点费,1
一周目,2
别人,3
魔王,1
這種卡牌遊戲，,1
癮，,2
超級,1
這款,2
眼前一亮,8
 ，便宜 ,1
 动脑子 ,1
懒狗,2
个人,29
规划,9
迷糊,1
最优,2
解，,1
 看攻略视频吧，,1
三十分钟,1
几集,1
作罢,1
尝尝,1
鲜 ，,1
 就 ,1
电波,1
极简,2
遊戲風格，,1
點膩，,1
喜歡,6
經營,5
錯過，,1
過多,1
畫面,7
代表,1
建築,6
、生物、資源，,1
控制,5
遊玩,6
第二輪,2
難度,2
沒死,1
過，,1
BOSS,7
很強，,1
難以,1
想像,1
重來,3
列表,2
达成,3
通宵,3
15块,1
还不错 ,1
有效,4
嗯，,1
刚刚,1
突然,12
小妖精,1
蹦蹦跳跳,1
上来,2
最后一个,3
战士,5
报仇,3
屯物,1
頭痛，,1
怪家,1
東倒西歪,1
有望,1
变成,10
水线,1
工厂,2
同時,2
木头,8
石头,5
金矿,4
胡萝卜,7
哥哥,1
爆仓,2
有点点,1
！！！！！！！！！！！！！！！,1
期满屏,1
储物箱,2
矿石,1
有没有,4
分类,3
改进,8
有点意思,2
挺好,10
摆放,8
半天,5
一下子,3
找到,7
储存,3
莫名其妙,3
逼，,1
感情,1
会好,2
话说,4
要点赞,1
有点数,1
兑换,1
瑟瑟,1
十来个小时,2
太上头,7
打通,6
秘境,2
第二次,5
捡到,1
恶魔，,4
很满意,1
接下来,2
副本,3
第二波,1
8个,1
恶魔巨人，,1
但凡,1
恶魔巨人,1
，生！生,1
人海,2
战术,2
弹弓,2
火枪,1
巫师,3
法师,1
剑客,3
弓箭手,3
各自,3
4个,5
人才,1
这块,1
还不够,2
没用,5
1000多块,1
箱子,12
5-6小时,1
弥天大谎？,1
娃，,1
回来,6
敢死队,1
猥琐,1
发育,4
那时,1
很紧张,1
用来,8
预备战士,1
干活,1
直面,1
残血,1
大剑,3
世界,9
觉醒,1
魂！,1
小队,4
吸血,1
虎皮,1
大衣,1
40,2
带领,1
拿下,2
平均,5
60,3
左右,11
开启,3
大教堂,2
领主,2
形容,2
一边,3
关底,1
当做,1
遗憾,1
未来,3
可期。,1
笑）,1
符合,4
直觉,1
起早年间war3,1
荒岛,1
余生,1
特点,3
呈现,2
货币,3
卡包，,2
开出,2
卖出,3
聚落,1
运转,1
好处,3
节约,1
一叠,1
挪动,1
精彩,4
演出,1
相信,2
空当,1
接龙,1
大抵,1
而来,1
自然,2
，像,2
想到,7
万一,1
删除,2
Stronghold,1
漂亮,1
城堡,1
构成,2
目标,4
甚至,10
正常,1
年内,1
吃掉,1
工具,4
24张,1
12张,2
所需,2
图纸,1
每个,9
爆炸式,1
端口,1
第一个,8
集齐卡包，,1
工作,14
继承,2
存档，,1
350多张,1
何况,2
其中,4
大部分,7
带来,13
第二个,1
无疑,1
饮鸩止渴,1
固然,1
腐败,1
特性,2
效果,8
依然,3
有限,13
第三个,2
作战,1
办法,4
成熟,2
愈加,1
向着,1
猫猫,2
国度,1
作为,12
小品级,1
耽误,1
一顿,3
午饭,1
近年,1
少有,2
稍微,10
一会儿,5
，天亮,1
逼死强迫症，,2
直到,6
传送门,2
摆好,6
，想多拉,1
一展开,1
，气,2
心情,5
连牌,1
拿不到,1
轻，,1
我知道,1
配方,15
当时,9
俩遍,1
，牌,1
挤走,1
badgame    -rep,1
类似于,3
文明,9
回合,7
学习,6
慎入,2
一口气,9
5个小时,4
增提,1
上手,37
荒野,2
日记,2
可以说,5
村庄版,1
鬼畜,2
神。 ,1
打包,1
真好,6
，咔咔,1
，感覺,1
劇情內容,1
做多,1
ood for timekiling,1
卡牌游戏。,1
环节,2
很少,3
 12 小时,1
玩完,6
时，,1
出现,8
全新,1
PS,1
阵型,2
老是,4
方块,1
后劲,1
叠叠乐逼死强迫症，囤积癖,1
有点心力交瘁,1
不全,2
interesting,2
玩游戏,6
满足,3
哈哈，,2
战队,1
要不够,1
环，,1
绝对,5
摸鱼神器Q.0,1
精神時光屋 點餅乾2,1
夸，,1
666666666666666666666666666666666,2
麻雀,1
五脏俱全,1
超棒！！,1
特别,19
连续,4
幸苦，,1
关键,3
8.5,1
10分,3
，一,1
6个多小时,1
独立,11
，将 ,1
巧妙,3
进行,5
融合！！！,1
打折价,1
更好玩,1
社，,1
总能,3
花活,1
等等,2
再说,3
价钱,2
自行车,4
小黑盒,11
用户,11
沉迷,4
缩小,1
很费劲。,1
无敌！,1
杀死,6
说说,1
，卡,1
200张,1
一层,1
30张,1
十五,1
张，,1
选项,4
200卡,1
不足以,1
支撑,1
5-7小时,2
更丰富,1
整整齐齐,2
不成样,1
暂时,3
而言,8
內容,4
加速,2
偷看,1
答案,1
蒐集全,1
物件,1
幾個,1
剩作,1
業感,2
海盜,1
賽 ,1
個土太非連續清,1
10組卡包,1
因為,4
給正評 ,1
桌遊,1
救，,1
卡顿,6
重启,3
？？？,3
豐富有,1
創意,1
結合城市營造、即時策略、生存、隨機要素,1
、美術風格簡約可愛。,1
生產,4
、賣,1
癒。,1
挑戰性。,1
發展,7
破關,1
時間，,1
途死,1
難受,1
慾望。,1
時間緊湊，,1
常常,4
暫停,1
對休,1
人心,4
下次,4
每月,2
長。,1
因為動物卡會亂動、東西,1
產生,2
彈開,1
點煩躁。,1
魅力,4
同时,12
無誤,1
别问,1
好不好玩,1
反应,4
第二天中午,1
21小时,1
消磨时间，强迫症狂喜，,1
太多 ,2
层出不穷,1
并不,4
开发,9
tnnd,1
真好玩,7
3费包,1
采石场,2
养牛,1
供给,1
，海岛,3
大船,2
过去,15
钓鱼,2
箭筒,3
分解,1
！）,2
猪脑,2
久了不免,1
惊艳,3
12小时,3
2周,1
快12h（,1
离线,1
用于,1
画风,22
很可爱 ,1
liu,1
有无,1
老哥,1
指导,1
冶炼厂,1
铁矿石,2
GOOD,4
qwq,4
做完,4
木筏,2
堆叠类,1
10多个,1
壓迫&紓壓,1
同类型,1
相对,4
默认,1
栏位,1
清理,1
。。。。,1
爆肝,4
十几个,6
一口,1
厕所,1
悠然,1
星露谷物语,1
忙碌,4
悠然自得,1
构建,1
繁琐,7
最大化,1
经济,2
累 ,1
稀烂,1
圖範圍,1
月數,1
大，,4
愈來,1
愈多,1
打亂,1
這個價格來說,1
CP值,1
广告版,1
光速,1
迭代,2
几期,1
神奇,4
一时,5
兴起,1
，手,4
指点,2
酸麻。,1
了解,2
死板,1
日子,1
年），,1
关闭,2
库里,1
依旧,3
前来,1
甜品,1
，挺,2
好说,2
，后续,1
两三个小时,1
足够,7
前几天,2
看上,1
这几天,1
春促，,1
开心,3
充满,5
未知性,1
4个小时,2
合成链,1
恶魔团,1
，怒,1
，全通关。,1
粮食,2
最麻烦,1
跑出来,1
红名,1
10个小时,7
不到,11
机械化,1
加一,6
牌位,1
，本强迫症,1
很喜欢,7
  Based on my tens of hours of experience,1
 the full achievement and full card collection pass ,1
 can be called a game full of creativity. Its novel approach to developing the player's own civilization;approach to developing a player's own civilization and a proper reward system really appealed to me. I,1
 you can enjoy the satisfaction by opening any mysterious pack,1
 expanding your area,1
 arming your villagers with various weapons,1
 making them warriors,1
 magicians,1
 miners,1
 etc. As time goes by, the tension of lack of resources will fade away and be replaced by a desire to try every idea. In the end, I beat the boss,1
 but surprisingly,1
 the beach was available,1
his certainly expanded my pleasure,1
Simply close your eyes and enter,1
  A few tidbits of knowledge, do not know if they are Mars;Monsters and caves and pirate ships, it is possible to squeeze away with animal cards, if the early stage can not beat the monster pile or fear of death, you can put;Other monsters squeeze away single;boos can also be run by boat to the island approach, so that the Jianmin back to blood to re-fight. You can also prepare some spears and iron swords in advance, Jianmin will return to blood when changing identity, blood is not enough to pull people down;Change a round of equipment, others instead,1
求求,2
很可惜,1
一部,4
一个4,1
工作室,1
nb ,1
卖得,1
加点,3
好心人,1
赞（（（（（（,1
真棒,1
超煩,1
666.0.0  ,1
打法,2
reat,2
 game,1
imple and surprisingly fun,1
！！DLC,1
30小时,2
开发商,3
，DLC,1
落下,1
娱乐,3
牌型,1
亮点,2
一起去,1
尼玛,1
召唤,10
还以为,2
