word,count
PSVR,7
本来,5
一直,6
大多,2
为主,2
市面上,2
确实,5
占据,3
粗制滥造,1
FPS,1
成本,2
正因如此,1
井喷,1
多年,1
如今,1
分为,1
两类,1
一类,2
叫做,2
ALYX,1
可回收,1
其中,4
堪堪,1
数款,1
佳作,3
新奇,1
点子,1
脱颖而出,1
18,1
之后,9
这些,5
小游戏,5
太大,2
偏见,1
早期,1
难以,3
饱腹,1
虽小,1
五脏俱全,1
上帝,14
简直,4
舒服,5
oculus,5
quest,5
进入,11
steam,4
设置,28
菜单栏,1
绑定,1
更改,2
语言,1
好看,3
解迷,3
適中,4
有的是,1
廣東話,4
配音,20
一玩,5
請問,1
大家,4
如何,5
語音,4
進遊戲,1
單扭,1
按鍵,1
那類,1
訊息,1
沒有,4
選項,1
設備,1
英文,7
這遊戲,3
怎麼現,1
可愛,2
不長,2
剛好,1
特價,1
購入,1
美術,2
评价,5
不错,25
实话,1
有意思,5
坐位,2
空间,4
的话,6
肯定,3
到处,1
走动,4
观察,2
地图,2
精致,12
帮助,2
大礼堂,1
很漂亮,5
倒影,8
看见,3
自己,18
戴着,1
面具,2
反正,1
玩得,3
开心,2
十分钟,1
好评,14
特别,7
创意,1
玩过,4
第二,5
希望,11
有续,1
楼盘,1
售卖,1
模型,6
沙盒,1
内部,1
细节,7
元素,4
加上,3
一只,4
平面,1
临场感,2
绝对,7
一周,1
目通關,1
人花費,1
許多,1
推薦,7
文章,1
中常,1
看見,1
身影,1
同時,2
封面,1
吸引,2
決定,1
入手,14
試試,1
表面,1
第一,2
人稱,3
視角,5
第三,3
動作解,1
what,1
需要,16
作為,1
旁觀者,1
玩具娃娃,1
屋並,1
操控,8
跑跑跳跳,1
實際,1
下來,1
關卡,3
設計,2
中視,1
小細節,1
更是,3
意料,1
驚喜,1
人物,3
細膩,2
身手,1
舉止,1
可愛到,1
破表,1
並非,1
戰鬥,6
想不到,1
攻擊鍵,1
輸入,1
延遲,1
或是,2
突然,2
改變,1
攻擊,1
方向,7
施展,1
招式,1
實不實,1
人鼠,1
一體,1
收尾,1
有點,4
幸好,2
不久前,1
官方,4
發布,1
消息,1
不行,3
quest2,2
非要,1
这边,1
跳过去,1
另一边,1
不动,2
精品,3
趣味性,1
十足,2
满分,6
真心,2
上乘之作,1
这才,3
找回,1
童年,1
乐趣,2
叔叔,2
历险记,1
怎么,14
有没有,3
还行,1
我太菜,1
半天,3
打不死,1
我整,1
崩溃,1
残党,2
适合,8
准头,1
控制,18
超级,5
魔幻,1
闯关,1
還會,3
揮揮手,1
然後跟,1
哪個,1
有購,1
XD,1
平常,1
只要,1
坐著,4
四處,1
看看,2
地圖,4
一起,9
過關,3
横版,3
加入,1
体验,19
更好,3
九十,1
说实话,2
小贵,1
建议,4
费劲,3
网上,3
解答,2
quse2,1
始终,1
打不开,4
菜单,7
后来,2
电脑,3
xbox,3
打开,11
进行,5
调试,1
中配,5
选项,1
哎哟,1
法子,1
36,1
元值,1
游泳,1
暈的,2
問題,2
空間,1
物體,1
時須,1
是否,2
打到,1
現實,2
東西,1
開始,2
一開始,1
就要,2
先用,1
缩小,1
迟迟,1
不愿,1
欣赏,3
建筑,1
各处,1
活灵活现,1
完美,11
可玩性,2
极高,1
虚幻,2
引擎,2
小鼠,1
粤配,1
平台,8
扣分,1
在于,3
默认,2
单键,2
界面,3
呼出键,1
覆盖,2
现在,4
追求,1
感是,1
好事,1
大多数,3
选择,13
毕竟,3
从德,1
doom,1
那个,2
时期,1
制作者,2
明显,3
提升,1
为什么,6
玩起来,3
不过如此,1
一部分,3
硬件,1
门槛,1
导致,6
受众面,1
较窄,1
越做越,1
同质化,1
fps,3
恐怖,5
手上,1
嘴里,1
摄像机,1
跑来跑去,2
厂商,2
团队,1
擅长,1
俯视,2
rts,1
比不上,1
3A,2
硬着头皮,1
说真的,1
打枪,1
这块,1
半条命,3
其他,8
差不多,1
手游,1
五五开,1
抱怨,1
多些,1
尝试,2
有生之年,1
看到,14
小小,3
梦魇,1
帝国时代,1
太短,4
角度,1
台子,2
根本,2
看不到,2
相反,1
掌握,1
距离感,1
为此,1
跳楼,1
几十次,1
Moss,11
相当,4
独特,1
作主,1
打小,1
清新,3
欢快,1
市场,1
伙伴,1
陪伴,3
要素,4
瑰丽,2
风景,2
构成,1
这场,3
之旅,1
扮演,3
一位,2
冒险者,1
陪同,1
憧憬,1
身怀绝技,1
奎尔,2
为了,5
营救,1
被困,1
叔父,1
与众不同,1
变成,1
冒险游戏,2
并无二致,1
传统,9
采取,2
镜头,1
沟通,3
通过,6
自带,3
一股,1
童话般,2
味道,2
画风,10
书中,2
穿梭,1
茂密,1
神秘,3
遗迹,1
享受,3
特色,1
全程,6
靓丽,1
色调,1
明丽,1
配色,1
营造,1
明快,1
特质,1
此外,2
沾染,1
任何,2
血腥,1
绝大多数,1
前来,1
有着,2
太多,1
比重,1
少数,1
几场,1
了解,1
服务,1
反而,3
大部分,2
中来,1
寻找,2
解法,1
分配,1
最起码,1
对于,5
绝大部分,1
休闲,3
合适,1
硬核,2
显得,1
相对,3
简单,9
部分,5
由易到难,1
层次,1
有序,1
审视,1
环境,6
各种,2
一次,5
完成,3
总而言之,1
轻松,2
成熟,3
当下,1
RSQ,1
欧赔,1
主流,1
容易,9
代入,7
神奇,4
千万,1
切记,1
支持,10
朋友,3
三思,1
code,8
欢迎,1
参观,1
url,4
https,5
store,2
steampowered,2
com,5
curator,2
33626600,1
养老院,1
评测,6
这篇,1
评论,3
顺手,2
点个,1
方便,2
一名,1
很棒,8
别具一格,1
里面,4
思考,2
隐藏,4
强烈推荐,5
购买,5
太棒了,1
语音,15
pico3,1
一会,2
舍不得,1
太快,1
要是,2
生化,2
123,1
复刻,1
視覺,1
看上去,1
搖桿,1
拖曳,1
交互,5
闖關,3
像是,4
桌子,1
前呈現,1
大到,1
其境,1
環顧,1
四周,1
四面,1
風景,1
移動,1
範圍,1
還是,5
正面,1
一小部分,1
帶給,2
震撼,1
印象,1
整體,3
氣份,1
大作,3
喜歡動,1
作遊戲,1
小时候,1
读过,1
童话故事,3
完整,2
精巧,2
游戏性,1
人设,1
讨喜,2
等等,3
一遍,1
刷卡,1
一关,1
重开,2
求助,1
可不,1
反反复复,1
挺萌,1
另外,5
全中文,1
pico,1
Neo2,1
用户,4
是不是,6
所有,2
没法,3
其实,4
模式,6
改成,1
标准,3
以外,2
改回来,1
正常,6
他妈的,1
PICO,2
两个,5
侧边,1
摆设,1
为啥,2
适配,4
景色,1
走路,1
太慢,1
这么久,1
没想到,4
一天,2
我会,1
不变,1
好久,3
稍短,1
劇情,2
還有,3
感受,6
剛買,1
新手,2
看着,9
微缩,1
构思,1
奇巧,1
冰火,1
不高,1
头晕,1
惊艳,9
结合,2
有粵語,1
欢乐,1
太长,1
体力,1
减肥,1
良游,1
元年,1
到位,1
精细,3
刚刚,1
新手入门,1
本地,1
存档,5
一口气,2
重打,1
初玩,1
运动,3
健身,1
耐玩,1
几个,2
别介意,1
库存,1
小号,1
账户,1
充值,1
余额,1
花掉,1
无需,1
休息,1
沙发,1
上小玩,1
一会儿,1
同时,6
愉悦,1
------,1
之前,3
断断续续,1
几次,3
周末,1
打通关,1
很少,1
玩游戏,4
而言,2
略感,1
虐心,1
舒畅,1
-----,1
Quest2,3
遗憾,2
不知,2
似懂非懂,1
总之,4
历经,1
千山万水,1
降伏,1
妖魔鬼怪,1
Uncle,1
羁绊,1
合理,1
更新,3
告诉,3
三四个,1
结束,2
史上,1
物品,4
摸摸头,3
萌翻,1
无线,3
键盘,1
调出,2
主要,4
打斗,3
为辅,1
整体,2
太帅,1
耗子,6
帅到,1
呜呜,1
表示,1
痛苦,1
攻略,3
玩儿,3
太牛批,1
真不错,1
不足,1
章节,4
太少,1
以為,1
這類,2
不好玩,3
進去,1
發現,1
奎爾萌,1
遊戲性,1
超推,1
別以,1
时长,1
一声,1
废物,1
但凡,1
赶上,1
一部,2
萌化,1
留着,1
孩子,1
萌系,1
good,1
game,3
so,1
cute,2
个人,2
戴个,1
头盔,1
充分利用,1
鼠宝,1
之手,1
回血,1
推墙,1
瓶子,1
偶尔,2
伸出,1
小手,1
目的地,1
后期,4
更加,1
壮观,1
装备,5
不止,1
装饰,1
出招,1
变化,1
还要,2
辅助,1
施法,1
有时,2
手忙脚乱,1
河面上,1
靠近,3
抖抖,1
一流,1
协助,1
塔达林,1
光子,1
炮台,1
乱入,1
必须,1
然后,4
降价,1
60%,1
退款,2
浑然天成,1
100,1
治愈,4
BGM,1
固化,1
思维,2
严重,2
他们,2
心中,1
黄油,1
然而,2
我玩过,1
爆好,1
第一分钟,1
退出,7
友好,2
一切都是,2
垂然,1
天成,1
侵入,1
过程,3
勇敢,2
背后,1
漂亮,2
细腻,1
别出心裁,1
趣味,2
不太,2
打个,2
螃蟹,1
骂娘,1
跳进,1
坑里,1
一百次,2
摔死,1
节奏,1
光线,1
必买,1
h1,16
关于,1
准备,1
连接,1
按下,1
按键,7
方可,1
位于,1
类别,1
最高,1
对战,1
dota2,1
版本,2
那味,1
回到,1
儿时,1
幻想,1
打败,3
魔王,1
配乐,2
好听,2
轻度,1
小白鼠,3
好好,2
瞧瞧,1
家伙,1
如同,1
看样子,1
续集,3
样子,2
挺不错,2
尚可,1
特性,1
找到,6
商店,1
显示,1
文字,1
秃噜,1
属性,1
所以,9
尼玛,2
急死了,1
大哥,1
...,5
刚到,1
激动人心,1
时刻,1
打个比方,1
街机,1
迷宫,1
多少,1
以下,1
途中,1
遇到,2
最好,5
打通,1
有用,1
当然,3
回来,2
区别,1
不尬,1
过于,1
吹嘘,1
一本,1
道个,1
是从,1
Index,2
日子,1
Oculus,3
专业,1
生态圈,1
稳定,1
快些,1
优化,1
折腾,1
首先,3
切出来,1
方案,4
应用,2
社区,3
数最多,1
激活,1
未能,1
生效,1
检查,2
配置,1
默认设置,1
切换,6
自定义,1
修正,1
过来,1
接入,2
Watch,1
Dongle,1
接收器,1
指虎,1
发生,1
白屏,1
强制,1
求问,2
我用,1
页面,1
请问,2
错过,2
折扣,1
后悔,2
无趣,1
机器人,2
救援,1
行动,2
吊打,1
启动,4
AR,1
无脸,2
巨大,1
灵体,1
操纵,2
走过,1
一个个,1
小小的,2
即可,2
面前,2
立体,1
桌面,1
基本,4
担心,3
眩晕,4
OK,1
效果,2
点赞,1
放松,1
小朋友,1
大神,2
解惑,1
太漂亮,1
永远,1
滴神,1
相比,1
路线,1
救命稻草,1
进去,2
融化,1
不玩,1
不如,3
完事,1
跟进,1
摸草,1
蘑菇,1
碰撞,2
几百,1
第二款,1
可愛啦,1
驚艷,4
音樂,4
精美,5
風景刻畫,1
美中不足,1
困難度,1
小難,1
声音,5
那么出色,1
恰恰,1
带来,3
超值,1
迪斯尼,1
加持,2
视觉,2
渲染,1
建模,1
细致,1
比较满意,1
一点点,2
判定,1
BUG,2
追评,1
基本上,3
告别,1
女朋友,2
来来去去,1
两次,1
黑屏,22
帶領,1
著超,1
微動作,1
從隙,1
中灑,1
貓派,1
順利地,1
整個,2
玩多,1
射击类,1
接触,3
多出,1
那一刻,1
忘记,1
大蛇,3
骄傲,1
勇士,1
最棒,1
比完,1
系列,1
遇见,1
一幕,2
包包,1
萌到,2
低下头,1
水面,4
一瞬间,1
再次,1
千与千寻,1
只不过,1
这次,1
守护,1
善用,1
闪避,1
那样,1
激烈,2
复杂,2
趣味十足,1
每当,2
解决,8
难题,1
庆祝,1
处卡,1
久时,1
会用,1
指指点点,1
老脸,1
一红,1
小可爱,2
聪明,1
好几个,1
明天,1
超萌,1
并肩,1
认为,2
必入,1
有种,3
古墓,2
丽影,1
666,1
一進入,1
不已,1
置身,2
美麗,2
童話,4
打鬥,1
不難,1
具有,1
挑戰性,1
合作,3
感覺,3
真棒,1
每次,1
仔細端,1
詳場,1
景裡,1
物件,1
看兒,1
玩具,1
續作,1
小遊戲,1
UE4,1
中間,1
卡關,3
無數次,1
還得,1
直播,1
但後面,1
破關,3
感動,3
俗套,1
腳印,1
還能,1
反射,1
形象,1
這麼,1
評論,3
小巧,1
紧凑,1
第二部,1
奇兵,1
伊丽莎白,1
太萌,1
oc,1
不然,1
亏死,1
极品,2
画片,1
十分,15
超可愛的,1
冒險,4
手忙,2
XDDD,1
畫質,2
聯手,1
出續,2
一定,2
挺长,1
小人国,1
探头,1
全家人,1
以来,1
态度,1
毛片,2
电影,1
moss,3
刷新,1
认知,1
即便,1
物超所值,1
认真,1
第二个,1
第一关,1
动作游戏,2
立马,1
2D,1
屏幕,3
女孩子,1
惊呆,1
质量,1
竟然,3
大陆,1
普通话,1
腔调,1
犹如,1
艺术品,1
经常,1
不想,1
月光,2
水中,3
惬意,1
一丝,1
睡意,1
宇宙,1
搜救,1
不忍心,1
受惊,1
沮丧,1
耳朵,1
垂拉,1
有点像,1
开场,1
无聊,1
略微,1
枯燥,1
中后期,1
炮塔,1
追逐战,1
地底,1
山洞,1
洒满,1
石路,1
目送,1
一步步,1
星辰,1
spoiler,6
响应,1
下载,1
下来,2
舒適,1
喜歡解,1
nb,1
疲劳,1
玩遊戲,1
還感覺,1
讀童,1
喜歡,4
購買,1
强烈,1
音乐,8
最终,2
响起,1
膜拜,1
starffog,1
心潮澎湃,1
....,4
想不通,1
大佬,1
以上,1
感谢,3
Thank,1
you,1
very,1
much,1
介绍,1
Polyarc,1
发行,1
单人,1
以及,9
着迷,1
探索,2
虚拟现实,3
得到,5
融合,1
steamcommunity,2
sharedfiles,2
filedetails,2
id,2
1874473357,1
处于,1
图书室,1
本书,4
我们,6
卡通漫画,1
配合,6
之感,1
读者,1
领略,2
东西,1
圣杯,1
外形,1
Reader,1
英灵,1
努力,1
去往,1
城堡,2
青蛙,1
试炼,1
强力,1
经过,1
种种,1
困难,2
打破,2
箱子,1
罐子,1
彩砂,1
获得,1
卷轴,4
碎片,3
拼图,3
已经,2
保留,2
精彩,1
眼中,1
巨人,1
固定,1
一处,1
移动,12
机关,8
1874473333,1
特点,1
这点,1
情节,2
运用,2
示意,2
查看,1
忽略,1
之中,1
不幸,1
水里,1
抖落,1
一身,1
悬崖,1
发出,1
惊恐,1
叫声,1
砖块,1
提起,1
梯子,1
移出,1
障碍物,1
按住,1
按钮,2
射击,1
通常,1
四处,1
隐秘,1
关系,1
造成,1
误差,1
躲避,1
快速,1
卡片,1
吃掉,1
卡通,2
塑造,1
音效,3
氛围,2
挪动,2
总结,1
亲切,1
诠释,1
环节,1
简入,1
之间,1
眼神,1
不但,1
还给,2
亲密,1
quote,2
百态,1
心得,1
汉语,1
化作,1
指明,1
35402408,1
点击,1
这里,2
关注,1
汉化,1
语录,1
请点,1
越来越,1
am,2
the,6
reader,2
and,1
part,1
of,1
book,2
hope,1
there,1
are,1
more,1
like,1
this,2
两周,1
目打,1
道具,1
眼前,2
真实,1
活蹦乱跳,1
体现,1
淋漓尽致,1
婴儿,1
阶段,1
各大,1
品级,2
潜力,1
挖掘,1
五年,1
问世,1
慢慢,1
普及,1
估计,2
用键,1
独立,1
而已,1
60,2
30,2
90,1
天神,1
下凡,1
国家,1
水火,1
很酷,1
詞窮,1
推推,4
WMR,1
小派,1
5K,1
130,1
分辨率,1
如此,5
赛尔达,1
传说,1
英语,2
对白,1
不爽,1
跑酷,1
受苦,1
类魂,1
优质,3
开发商,6
模范,1
画圆,1
右手,1
画方,1
暴露,1
年龄,1
福利,1
连续,2
不晕,1
比如,1
npc,1
场面,1
前期,1
鼠村,1
中期,2
绿野,1
同类,1
最优,1
32,1
最佳,2
手贱,1
百度,1
尤其,2
时集满,1
一幅,1
感动,3
9.5,1
0.5,1
原因,3
由于,1
墙里动,1
新意,1
htc,3
vive,5
失灵,1
刚出,1
MR,6
打折,1
大约,1
半小时,1
忍不住,1
过场,1
速度,2
比较慢,2
故事情节,2
采用,1
故事书,1
复述,1
空间感,1
稍微,2
打开方式,1
我选,1
影响,6
仔细,1
刚过,1
第一场,1
僵直,1
act,1
新颖,1
重点,1
其次,1
背景,3
光看,1
炒鸡,1
男女,1
老少皆宜,1
妹子,4
起来,3
变态,1
前面,1
刚玩,1
不久,1
互动性,1
或者说,2
心目,1
理想化,1
第一名,1
美如画,1
舒适度,1
-----------------------------------------------------------------------------------------------------------------------------,1
重复,1
越到,1
越显,1
很赞,2
提个,1
保存,3
数据,2
几项,1
搞不清楚,1
并不需要,1
清除,1
加载,4
摸不着头脑,1
意义,2
反映,1
必要性,1
出乎意料,1
第三方,1
心里,1
排前,1
不好意思,1
坚持,1
多久,1
QAQ,1
哈哈哈哈,1
半个,1
眼睛,1
大概,3
看清,1
开着,1
WEGAME,1
腾讯,1
安全,1
中心,1
退掉,1
挺快,1
无敌,1
驚訝,1
樹葉會,1
隨著,1
撥動,1
搖擺,1
碰觸,1
漣漪,1
迷你,1
建築,1
格列佛,1
遊記,1
受不了,1
任務後用,1
手開心,1
擊掌,1
時候,3
指著物,1
體會,1
給你,1
不會過,1
腳亂,1
多嘗試,1
幾次,1
死亡,1
懲罰,1
擅長,1
放心,1
觀察,2
整個場,1
景架構,1
結果,1
仔細,1
各場景,1
角落,1
欣賞,1
過場,1
景是,1
這是,3
真正,5
融入,1
結尾,1
之後有,1
預告,1
將會,2
如能,1
維持,1
品質,1
必定,2
必買,1
各個,1
滿分,1
最近,1
许久,1
终于,3
.....,3
极限,1
赶快,1
第一个,2
STEAM,2
安装,1
途径,1
宣传,1
视频,2
评分,1
架不住,1
申请,1
不得不,1
简评,1
小孩,1
轻易,1
最易,1
年轻,1
女性,1
涉及,1
产品,1
学生,1
学习,1
借鉴,1
既然,1
为何,1
做成,1
败笔,1
浪费资源,1
只是,4
有无,1
微软,3
can,1
not,1
select,1
Game,1
progress,1
程度,1
超過,2
幼小,1
動物,1
有樂趣,1
守護者,1
怎麼,1
pc,1
精心设计,1
萌萌,2
即使,1
万一,1
家里,1
玩买,1
一份,1
------------------------------------------------------,1
下一作,1
加点,1
粉尘,1
一樣,3
得以,1
但場景,1
不馬虎,1
暈眩,1
三小時,1
可愛了,2
黑频,1
怎样,1
割草,1
想起,1
wii,1
萨尔达,1
接近,1
arpg,1
指定,1
粤语,2
如潮,1
完结,1
撒花,1
结果,1
To,1
be,1
continue,1
完哇,1
别致,1
上古,1
好太多,1
RPG,1
你家,1
易懂,2
堪称,1
奇观,1
萌得,1
一批,1
买买,3
驚奇,1
.......,1
引導,1
通過,1
各種,1
障礙,1
卷軸,1
滑鼠,1
鍵盤,1
螢幕,1
所辦,1
全篇,1
發著,1
特質,1
帶入,1
多語,1
進遊,1
戲後用,1
出來換,1
語言,1
支援,1
多到,1
誇張,1
連廣東,1
驚人,1
日語,1
不錯,1
不習慣,1
放日語,1
中字,3
繪本感,1
淡淡的,1
流淌,1
旋律,1
迷人,1
原聲,1
拿出,1
厲害,1
面相,1
當乾淨,1
溫柔,1
970,1
調全滿,1
無礙,1
擔心,1
同類,1
愛麗絲,1
庭院,1
Alice,1
Mystery,1
Garden,1
這也,1
類遊戲,1
提醒,1
偶而,1
檢查,1
石頭後面,1
有興趣,1
必體驗,1
形容,2
太赞,1
Don,1
buy,1
it,1
You,1
will,1
get,1
mad,1
with,1
stupid,1
level,1
design,1
别买,1
气死,1
这句,1
犹豫,2
那请,1
小姐姐,1
惊喜,1
想法,1
新鲜,1
举个,1
栗子,1
不太好,2
怪怪的,1
解决方案,1
手动,1
滑稽,1
枱面,1
真實,1
一比,1
遙控,1
造任務,1
有國語,1
適合,1
小童,1
粉玩,1
整体而言,1
那种,1
富有,1
狐狸,2
加强版,1
最该,1
充满信心,1
会出,1
暗黑,1
加油,1
钱花,1
尽快,1
发布,1
一章,1
杰出,1
略显,1
生硬,1
一黑,1
噪点,1
成为,1
大赞,1
求续,1
80,1
地来,1
美不胜收,1
构建,1
功夫,1
帮助者,1
quill,1
卖萌,1
面面俱到,1
小挠许,1
CV1,1
没白,2
touch,1
完爆,1
满足,1
明白,1
想来,2
心情,1
万万,1
跳出,2
很萌,2
习惯,3
摇杆,5
舒服些,1
发音,1
频繁,2
时进,1
简略,1
景美,1
引人,1
入勝,1
部份,1
就算,2
動作類,1
應該,1
辛苦,1
身視點,1
不耐玩,1
公司,1
能細味,1
觀賞,1
放在,1
移動身,1
體後才,1
位置,1
著玩會,1
最感動,1
繁中,1
水準,1
專業,1
聲音,1
甜美,1
這些,1
不過,2
HKD,1
129,1
而己,1
這價,1
太值,1
理由,1
買下,2
沒玩過,1
白買,1
Pros,1
摸头,1
只会,1
理念,1
避免,2
出戏,2
原版,1
便宜,1
Cons,1
原本,2
PSMove,2
移植,4
版后,1
Vive,3
据说,1
很差,2
返回,1
房间,1
占用,1
任务,1
管理器,1
强行,1
进程,1
正确,1
方法,1
务必,1
莫名其妙,1
到底,1
随时,1
太重,1
例如,1
Thanks,1
to,2
xxx,2
句式,1
逐字,1
翻译成,1
微妙,1
PS4,1
PS,1
Button,1
退出键,2
差评,2
提到,1
差太远,1
唯美,1
怎么样,1
触发,2
拯救,1
argus,1
补充,1
指点,1
狭小,1
触摸板,1
难受,1
