word,count
有趣,44
适合,40
女生,11
以及,22
伴侣,11
自由度,11
好好,22
神作,11
体验,33
更佳,11
最近,14
充斥,18
这种,28
似乎,7
区养,7
猫猫,24
精灵,12
屁股,7
手法,7
草拟,7
调侃,7
殊不知,7
有些,7
眼里,7
真是,18
实至名归,7
挤出,7
一下,40
很难,18
马勒,7
戈壁,7
发个,7
非得,7
几个,40
汉字,7
承认,7
好像,7
一定,29
所有,7
中国,7
一样,51
路人管,7
脑瘫,7
路人,21
正经,7
决定,7
适不,7
吸引,7
眼球,7
咱能,7
不能,7
幽默,7
老子,14
要是,7
一条,7
缩牛子,7
显灵,7
的话,7
缩到,7
脑子,18
下面,7
这个,120
点赞,34
这条,7
每个,18
发缩,7
杂种,7
缩短,7
1cm,12
身体健康,7
完美,7
需要,106
其他,7
外力,7
爱护,7
而且,18
应人,7
为什么,18
总是,7
能上,7
热评,7
探索性,11
很强,11
999999,11
十周年,55
65000,11
科雷,33
本体,22
一折,11
这才,22
活动,44
本来,11
样子,11
某些,11
人家,11
小声,11
入手,33
今天,22
更新,11
版本,11
半天,11
新手,88
不太,11
友好,11
太难,22
卡死,33
服务器,44
网络,22
问题,33
四块,11
买一送一,22
还有,44
多卡有,11
多卡,11
一会儿,11
稳定,22
真好玩,22
111,11
奖励,10
2000,5
点去,5
那些,5
背景,5
我点,5
赞牛子,5
增长,10
10cm,5
嘿嘿,11
顾名思义,11
肯定,11
白给,11
有意思,77
嘎嘎,22
去世,11
极其,11
大学生,11
宿舍,11
生产,11
喜欢,110
相当,11
一玩,11
一天,11
不玩荒,11
不是,11
哥们儿,11
斯国,11
玩成,11
唧唧,11
好用,11
难受,11
看到,11
Good,11
game,11
停不下来,55
评价,11
123,11
玩多,11
孤独,11
作为,33
看好,11
血量,11
打怪,22
装备,11
啊啊啊,20
一口,22
掉血,22
那个,11
打赏,11
你好,7
陌生人,7
请问,7
可以,106
可怜,7
一些,18
steam,18
吃饭,18
__,7
666,33
大佬,44
病毒,22
大家,11
记得,22
退款,22
回头,11
情怀,11
要死,22
挺不错,11
配合,11
不好,44
66,176
36,11
66666,11
有点,55
最高,33
配置,66
进不去,11
My,11
friend,11
died,11
lot,22
is,11
so,11
funny,11
有人,22
面对,11
双份,11
犹豫,11
12,11
值不值,11
亏不亏,11
错过,11
建议,55
你别,11
牛牛,11
超级,11
有毒,11
一上,11
找个,11
慎入,11
除非,11
控住,11
刚玩,11
两天,11
16,11
这好,11
彳亍,11
想象,22
十年,22
这么,33
垃圾,44
无法,11
连接,11
私服,11
特定,11
天数,11
无限,11
卡退,11
一直,88
恶心,11
当初,22
皮肤,55
没少出,11
bug,11
模组,11
真是太,22
大量,11
了解,22
具体,11
机制,11
一款,33
tinghao,11
画面,33
简陋,33
单机游戏,22
转变成,11
进化,11
丰富,44
不得不,11
说克雷,11
用心,11
经营,11
任何,9
影响,20
想要,42
Steam,9
买涩,9
猪哥,11
没意思,11
byd,11
玩得,22
自建,11
md,11
受不了,11
第一次,11
体会,11
探索,33
加强,11
弹弓,11
小子,11
good,55
好评,44
18,11
of,11
富有,11
挑战,11
内容,44
足够,11
新颖,11
设定,22
大大增加,11
可玩性,22
唯一,22
不足,11
较少,11
缺乏,11
长期,11
游玩,44
心情,22
付费,11
角色,33
开放,11
试玩,11
提高,11
兴趣,11
开展,11
模式,11
比原,11
崩坏,22
星穹,11
铁道,11
明日,11
方舟,11
王者,11
荣耀,11
除了,11
毛病,11
聪明,33
人玩才,11
总体,11
缺少,11
引导,11
搜集,11
教程,22
弱智,11
太油,11
白送,11
不玩,11
必须,11
才能,22
饱荒,11
多次,11
十几次,11
一句,11
孩子,33
VERY,11
东西,44
小伙伴,11
简直,11
硬核,33
生存,77
规则,11
值得,22
现实,22
睡觉时,11
可恶,22
越来越,11
傍晚,11
值掉,11
哈哈哈,11
爷血条,11
回满,11
牛哇,11
路上,11
模組,11
小学,11
那时,22
电脑,11
还愿,11
比较,44
四百个,11
没什么,33
玩不来,11
24,22
块钱,22
然后,11
只要,11
第二款,11
背刺,22
明白,22
七天,11
40,11
分钟,11
赠送,11
那份,11
收走,11
yyds,11
不愧,11
巨头,11
之一,22
或者,22
多人,33
收获,11
欢乐,11
中文,11
问号,11
解决,11
91,11
盤子,11
终于,22
WeGame,11
过来,11
冲冲,11
做好,11
单人,11
准备,11
三年,22
七千,11
很多很多,11
删掉,11
即使,11
承载,11
复杂,11
故事,11
心境,11
依旧,11
生命,11
鲜活,11
记忆,11
生病,11
最重,11
失去,11
感知,11
情绪,11
能力,11
感恩,11
遇见,11
关于,11
一切,11
感谢,11
奇妙,11
化学,11
结合,11
哪怕,11
如今,11
部分,11
恢复,11
无论是,22
未来,11
更加,11
深刻,11
鲜明,11
不贵,11
暂无,11
放心,11
整点,11
宝贝,11
时不时,11
几天,11
很饱,11
促销,11
陪我玩,11
求求,22
你们,11
没见,11
Klei,11
良心,22
公司,11
上头,22
砍树,11
种菜,11
百多个,11
罢了,11
以为,11
时长,11
这是,22
不仅,11
多种,11
系统,22
玩法,55
神中神,11
非常适合,11
坐牢,11
有没有,11
人带,11
纯萌,11
APEX,11
不如,11
传奇,11
三个,11
傻乐,11
NIU,11
BI,11
very,11
....,11
赞摸,10
想换骚,10
听从,11
指挥,11
家里,11
砍砍,11
采采,11
树枝,11
狗来,11
身边,11
boss,11
跟着,22
就行了,11
克劳斯,11
麋鹿,11
龙蝇,22
交给,11
左转,11
经常,11
回档,22
作祟,11
耐玩,11
进行,11
走亲访友,11
伴手,11
试试看,11
十天,11
难度很大,11
一笔,11
根本,33
走不动,22
加速器,22
延迟,11
很稳,11
好多年,11
天天,11
泡网吧,11
叛逆,11
少年,11
网吧,22
受欢迎,11
MC,22
同伴,11
CFLOL,11
之类,11
就会点,11
尤其,11
半个,11
不明不白,11
一帮人,11
随心所欲,11
地乱,11
死活,11
过不去,11
冬天,11
有时候,11
闲下来,11
过得,11
真快,11
难度,44
门槛,22
过程,11
成就感,11
gagahaowan,11
搞了半天,11
半小时,11
三次,11
金矿,11
墙裂,11
推荐,22
hennb,11
陪好,11
出门,11
在家,11
做饭,11
玩不腻,11
evrygood,11
烧脑,11
队友,11
开放性,11
绝对,11
后悔,11
趁着,11
折扣,11
赶紧,11
不腻,11
太少,11
HAOWAN,11
盗版,11
正版,11
入门,22
进阶,11
全部都是,11
开局,11
重新,11
规划,11
布局,11
节奏,11
整体,11
充实,11
确实,11
设计,22
一大,11
亮点,11
财物,11
希望,22
开发,11
下去,22
能够,11
进入,11
并且,11
真正,11
带来,11
收到,11
爱玩,33
回购,11
doge,11
每天,11
爽翻,11
貌似,11
人能,11
大悲,11
超級,11
出觸,11
系列,11
怪物,22
好看,11
便宜,11
最难,11
心态,11
QAQ,11
挫折,11
性太大,11
夏天,11
之后,11
烧掉,11
发现,11
跑刀,11
仔玩,11
重点,11
习惯,11
MOD,11
是因为,11
当时,11
3D,11
慢慢,11
接触,11
果然,11
逃不掉,11
真香,11
定律,11
无脑,11
不亏,11
芜湖,11
真不错,11
最低,11
相对,11
有太多,11
人们,11
走过,11
路过,11
点个,11
FINALLY,11
sixsixsix,11
人多,11
意外,11
比如,11
哈哈哈哈,11
不好意思,11
打扰,11
各位,11
本地,11
同屏,11
有会,11
麻烦,11
教教,11
尸横遍野,11
饿死,11
道理,11
连不上,11
手册,11
刚买,11
可多,11
喜不喜欢,11
无所谓,11
基友,11
精美,11
多样,11
挑战性,22
典型,11
荒野,11
寻找,11
食物,11
夜晚,11
建造,11
营地,11
避免,11
袭击,11
可爱,11
独具,11
个性,11
忍不住,11
神秘,11
资源,11
紧缺,11
一不小心,11
死亡,11
大自然,11
残酷,11
可预测性,11
建筑,11
研究,11
设置,11
让玩家,11
操作,11
空间,11
增强,11
容错过,11
强烈推荐,11
-----,11
来自,11
ChatGPT,11
二十,11
来块,11
怨种,11
HSAOHAOAO,11
JAEOIHDOWIA,11
萌新,11
挺好玩,11
每次,11
玩才,11
