word,count
Nb,1
想象,1
不到,3
什么样,5
言语,1
用来,1
形容,2
这部,3
大概,1
前无古人,1
来者,1
拒绝,2
Tracy,1
满眼,1
女孩,1
兄弟,1
花心,1
很難,1
下去,6
玩過,2
语音,4
太爽了,1
天涯,1
沧海,1
余生,1
haowan,1
立意,1
配角,1
形象,1
丰满,2
开放,9
很少,1
注水,1
过得去,1
解释,2
丰富多彩,1
充满,2
意想不到,2
事件,4
转折,1
需要,10
决策,2
这些,5
将会,1
此外,3
魅力,8
各自,1
音效,3
场景,2
逼真,1
能够,4
让玩家,4
身临其境,1
氛围,2
自由度,4
探索,6
完成,4
打造,2
收集,4
物品,2
乐趣,1
总之,1
快点,2
玩吧,1
第一次,6
20,2
战斗任务,1
才能,4
体会,3
所在,2
不愧,3
连续,1
年度,2
最佳,4
几十款,1
配乐,4
震撼,2
多少,2
硬着头皮,1
血腥,1
男爵,1
过后,1
属于,4
就算,3
再三,1
强调,1
可玩性,4
方式,2
吸引,5
不负,2
盛名,1
666666666666666666666666666666666,1
自从,1
简体中文,1
长方形,1
辣鸡,1
不闪退,1
评价,9
三神作,1
好评,3
极限,1
差评,3
毛线,1
无限,2
花钱,1
受罪,1
依托,2
答辩,3
超级,3
眼里,1
比大,1
操作,2
来说,5
low,1
肯定,1
30,3
应该,1
好好,41
引入,2
不好,3
必须,2
负责,1
后悔,3
慎重考虑,1
不虚此行,1
之一,2
实打实,1
最好,2
rpg,5
上百,1
优质,1
3Arpg,1
启蒙,2
新世界,1
大门,1
阿巴,3
绝绝子,1
打起,1
牌来,1
根本,1
停不下来,5
众所周知,1
卡牌,1
来自,6
黑盒,5
用户,6
9.1,1
此作,1
对比,1
一二,3
更大,1
不可多得,4
佳作,2
完全版,1
更是,2
增加,1
使得,2
陶醉,1
多次,3
流派,3
之间,3
一一,1
老滚,4
而言,3
改作,1
足以,2
畅玩,1
100,3
mod,2
第一人称,1
转换,1
管饱,1
史无前例,1
玩个,1
支持,3
蠢驴,5
垃圾,3
纯属,1
一点,7
失败,3
Garbage,1
games,2
purely,1
watching,1
the,4
plot,1
there,1
is,2
no,1
experience,1
at,1
all,1
and,2
save,1
always,1
fails,1
好多,2
MOD,1
千变万化,1
TDFGIYTGG,1
8YOYOOIUOUO9U,1
9UUOU9OUOYOU,1
U0UP0PU,1
UU,1
UUPUOU,1
66,1
太好了,2
个人感觉,1
挑人,1
入胜,1
炼金,2
煎药,1
特色,1
节奏,2
太慢,1
对于,4
快节奏,1
很累,1
几次,1
差点,1
坚持,1
愿意,3
巴巴,1
托斯,1
一只,1
kun,2
这件,2
haoa,1
失望透顶,1
hao,1
脑子,1
食物,6
回血,3
效果,2
定位,1
快速,3
回血少,1
燕子,2
后期,2
血量,3
上去,1
不吃,1
一砍,1
砍成,1
鸡肋,1
nmd,1
消化不良,1
说好,1
新陈代谢,1
跟量,1
特点,1
互补,1
用得少,1
仓库,1
粮仓,1
打法,1
被迫,1
憋屈,1
改变,2
调整,1
抵消,1
原来,2
非多手,1
多脚,1
要么,1
旧版,1
心思,1
专门,1
委托,3
洗手,1
刷锅,2
材料,2
生火,1
魔药,3
装入,1
瓶子,1
磨剑,1
涂剑油,1
收拾,1
追踪,1
踪迹,1
三厘米,1
台阶,1
摔死,1
masterpiece,1
静下心,2
感拉满,2
理由,1
63666666,1
ma,1
最新,1
老子,1
吃亏,1
上当,1
若且,1
钱花,1
最值,1
深陷,1
剧中,1
吊打,1
改进,1
黏糊糊,1
再來,1
一場,1
GOOD,4
GAME,3
66666,2
COOL,1
不錯,1
引導,1
很爛,1
Perfect,1
art,1
打折,3
折买,1
废话,1
多干,1
听说,2
前来,2
毋庸置疑,1
发行,1
即使,1
依然,3
无论是,1
82,1
从头,1
随着,1
深入,1
越来越,1
深度,2
强烈推荐,1
坑作,1
没得说,3
爱玩,1
比原,1
神强,1
逝去,1
青春,2
对战,1
个人,3
只会,1
顶级,3
兔片,1
猫片,1
莉斯,1
gay,1
修复,4
草泥马,1
不用,2
评测,1
点开,1
商店,1
页面,1
应当,1
呈现,1
面前,1
200,1
奖项,2
800,1
获得者,1
总统,1
先生,1
挚爱,2
15,1
发售,1
至今,2
仍为,1
盈利,1
国宝,1
第二个,1
老巫婆,1
拉满,1
D12,1
配置,3
状态,1
两天,1
乱撞,1
申请,1
退款,3
网友,1
说选,1
D11,1
流畅,1
结果,2
截然不同,1
美景,1
美女,1
打击,1
全都,1
哇塞,1
适配,2
不如,2
原版,1
宝上,1
三百,1
只要,4
看过,1
电影,2
本体,2
沉迷,2
后面,2
起来,3
加上,4
两个,2
有多爽,1
Citrus,1
弱智,1
线性,2
看法,1
256,1
果然,2
酒都,1
人到中年,1
年轻,1
激情,1
能玩到,1
尼尔,1
中配,3
很赞,1
方言,1
路人,1
牛批,1
对话会,1
放心,2
僵硬,2
总体,2
本想,1
目特线,1
叶线,1
迷宫,1
可怜,1
委屈,1
表情,2
特线,1
现实,2
维尔,1
留住,1
YYDS,1
椰奶,3
刚出,1
PS4,1
工作,1
断断续续,2
几年,1
演绎,1
打牌,2
......,1
时代,9
版出,1
果断,1
入手,5
打算,3
有血有肉,1
充足,1
一玩,2
接受,2
元素,1
一场,1
无所畏惧,1
无拘无束,1
做做,1
打打牌,1
这边,1
设置,2
很糊,1
显卡,1
3060ti,1
要点,1
头晕,1
关闭,4
垂直,1
视角,1
鱼眼,1
操作系统,1
第二套,1
关于,1
不要,3
任何,2
武器,2
图纸,1
藏宝图,1
必买,1
亏死,1
派系,1
近战,1
攻击,1
强大,1
狮鹫,1
法师,1
熊派,1
没用过,1
不谈,1
买卖,1
铸剑师,1
收购,1
价格,1
比护甲师,1
高点,1
护甲师,1
同理,1
回复,4
补给品,1
主要,1
搜刮,1
药剂,3
比如,2
药水,2
背包,1
万金,1
溶剂,1
冥想,1
补充,2
数量,1
包括,1
炸弹,2
缺过,1
再次,2
所以,2
打怪,1
珍惜,1
重要,2
准备,3
手动,1
退出键,1
上面,1
那个,6
储存,1
注意,1
F5,1
覆盖,1
机会,1
200h,2
白金,1
截止,1
2023,2
白狼望,1
镜头,1
微微一笑,1
三部曲,2
画上,1
句点,1
好辣,2
放到,1
好几年,1
今年,1
180,1
好久没,1
尽兴,1
代重制,1
Toss,1
coin,1
to,1
your,1
witcher,1
渲染,1
没话说,1
不敢恭维,1
宝买,1
简中,1
时长,1
没想到,2
进度,2
保留,1
显示,1
清零,1
重新,4
做成,1
简直,4
SCGHCH,1
今天,4
感叹号,1
133h,1
真没想到,1
越玩越,1
上头,1
感神,1
里面,5
惊喜,2
越卡,1
离开,1
魔兽,1
来到,2
记得,1
夜晚,1
弹琴,1
吟游,1
诗人,1
小姐,1
题外话,1
百年孤独,1
我想,1
找首,1
那首,1
古老,1
命运,3
之感,1
爱情,2
之歌,1
最合适,1
于是,1
这首,1
旋律,1
响起,1
我脑,1
浮现,1
术士,1
二人,2
悠长,1
真挚,1
情意,1
彼此,1
别的,1
明天,3
醒来,2
闻到,1
醋栗,1
丁香,1
碰触,1
黑色,1
秀发,1
望见,1
紫色,1
眼眸,1
泪眼汪汪,1
老爷子,1
带走,2
历史,1
PS5,1
三四十个,1
高中,1
拖拉,1
睡觉,2
大学,1
反而,2
专注,1
着迷,1
两种,1
带来,1
很大,2
差别,1
九分,1
nice,3
玩游戏,2
不玩,1
好像,2
四大名著,1
不看,1
红楼梦,1
度过,1
相对,1
如今,2
能力,2
重温,2
一边,1
庆幸,1
认识,2
魔幻,1
题材,2
标杆,2
上古,1
卷轴,1
齐名,1
老父亲,1
之旅,1
人凤,1
Good,1
真太卷,1
前提,1
goodgood,1
结论,1
用心,2
没玩过,1
没太大,1
技能,1
套装,1
怎么弄,1
从头开始,1
死而无憾,1
相信,1
上来,1
提升,1
研究,1
牌组,1
刀剑,1
魔法,3
哈哈,1
国外,2
是因为,1
促销,1
块钱,1
号称,1
多月,1
终于,2
主体,1
国产,1
武侠,1
重在,1
构建,1
近乎,1
真实,1
核心,1
找人,1
文化,1
隔阂,1
不太有,1
总而言之,2
推进,2
跌宕起伏,1
重启,2
屁用,1
超越,1
时空,1
毒气,2
呼吸,3
高处,1
扣血,2
石头,1
一口气,2
冲过去,1
很气,1
鼠鼠,1
愤怒,1
史凯,1
力格,1
群岛,5
过于,1
司马,1
真滴,1
牛皮,1
昨天,2
下载,3
昨天晚上,1
今天下午,1
兴冲冲,1
继续,1
玩耍,1
几乎,2
网上,1
方法,1
不论是,1
基础,1
载重,1
检测,1
文件,2
从文件,1
c++,1
dill,1
全部,2
最低,1
是从,1
d11,2
失望,1
或许,1
没法,1
必玩之作,2
没什么,1
休息日,1
雨天,1
热茶,1
旁边,1
老婆,2
人窝进,1
书房,1
PC,1
启动,1
跟随,1
放松,1
幸福,1
时光,2
登入,1
人机,1
检验,1
我要,2
证明,2
帅呆了,1
旷世,1
中是,1
顶峰,1
更佳,1
老少皆宜,1
思想,1
争做,1
青年,1
国家,1
尚未,1
富强,1
怎谈,1
儿女情长,1
欣逢,1
盛世,3
中华儿女,1
挣脱,1
自立自强,1
奋斗,2
向着,1
红旗,1
指引,1
方向,1
实干,1
笃定,1
前行,1
开启,1
未来,1
认真,2
各有特点,1
黑乎乎,1
吓人,1
中国,5
品味,2
不急,1
不躁,1
一句,2
台词,2
骑着马,1
随时,1
十年,1
恰到好处,1
刻画,3
清楚,2
从而,1
关键时刻,1
准确,1
抉择,3
目前为止,1
136,1
一大,1
爱好,1
打过,1
集齐,1
对味,1
前天,1
昨晚,1
完石,1
之心,1
疯狂,2
再见,1
一面,1
孤狼,2
有没有,1
类似,1
完狂,1
猎后,1
空落落,1
新送,1
卡成,1
ppt,1
真不错,1
大家,1
笑话,1
联盟,1
有史以来,1
伟大,1
养成类,1
这类,1
曾经,1
经济,1
只想,1
谢谢,2
模式,1
练练,1
3D,1
估计,2
晕车药,1
边玩,1
多样,1
沉醉,1
寻找,1
各地,1
职责,1
花上,1
好几个,1
一套,1
影子,1
大表哥,2
老头,1
心目,1
PS,1
当渣,1
好下场,1
呜呜,1
来局,1
牛牛,1
excellent,1
沉下,1
心来,1
互相,1
筛选,1
吐槽,1
打桩,2
跟装,1
GPS,1
点灯,1
迷路,1
死活,1
不准,1
慕名,1
挥剑,1
便秘,1
锁敌,1
不让,1
食尸,1
野狗,1
亲妈,1
坟墓,1
美酒,1
细品,1
很长,1
赶任务,1
速通,1
50,1
多个,2
打到,1
尸婴,1
一章,1
另外,1
瑕不掩瑜,2
整体而言,1
当之无愧,1
太酷,1
几十块,1
堪比,1
拉夫,1
阶段,1
重装,1
破灭,1
job,1
的话,3
后太牛,1
前几次,1
原因,1
到位,1
同时,3
顾及,1
不愧为,1
众多,2
认可,1
赛博,2
枪战,1
没意思,1
整些,1
期待,4
一代,2
二代,2
重置,3
不好玩,2
果园,1
114514,1
JN,1
JL,1
HMN,1
NICE,1
成就,1
清完,1
再清,1
概括,1
两害相权,1
宁可,1
不选,1
行大恶,1
积小善,1
小恶,1
大恶,1
作出,1
在于,1
感人,1
骑马,2
无懈可击,1
目不,1
多样性,1
最深,2
中杰,2
执行,1
孤儿院,1
院长,1
吸血鬼,1
孤儿,3
交易,2
代价,1
定期,1
吸血,1
致命,1
何去何从,1
畸形,1
符合,1
双方,1
利益,1
道德,1
问题,2
处处,1
可见,1
冰山一角,1
体现,1
工业化,2
产品,2
第九,1
艺术,3
区别,1
变现,1
引发,1
情绪,1
共鸣,1
各不相同,1
重复,1
度高,1
鲜活,2
静下心来,2
多言,1
三四年,1
打通,2
时而,2
2025,1
之前,2
master,1
piece,1
大哥,1
帮帮我,1
妻女,1
抓走,1
想来,1
可是,2
村里,1
忙碌,1
清理,1
别急,1
先来局,1
Are,1
you,1
busy,1
cleaning,1
up,1
main,1
branch,1
line,1
tasks,1
Don,1
worry,1
let,1
play,1
Kunte,1
cards,1
first,1
细细的,1
一番,1
朋克,1
第三个,1
给出,1
很加分,1
或者说,1
赋予,1
生命,1
特别,3
97,1
绝大部分,1
分值,1
制版,1
开放性,1
逊色,1
2K,1
下拉满,1
附件,1
All,2
time,1
Still,1
one,1
of,3
greatest,1
ever,1
made,1
購買,2
並遊,1
這個,4
龐大,1
開放,1
專業,1
獵人,1
執行,1
各種,5
地點,1
互動,1
追求,1
心儀,1
女性,1
每一個,1
重大,1
定都,1
結局,1
必須,1
小心,1
謹慎地,1
遊玩時,1
還因,1
西里,1
改選項,1
我個,1
人算,1
喜歡,1
設定,1
充滿,3
不乏,1
現實,1
殘酷,1
各樣,1
魔物,1
可怕,1
可憐,1
神秘,2
人類,1
爭鬥,1
心鬥角,1
灰色,1
你會,1
發現,1
黑白分明,1
矛盾,1
找到,1
並且,1
保護,1
所愛的,1
不僅,1
畫面,1
還有,1
引人,1
入勝,1
到傑,1
情感,1
花費,1
數十小時,1
數百小時,1
它會,1
記現,1
實中,1
煩惱,1
壓力,1
還沒有,1
那麼,1
錯過,1
趕快,1
下載,1
不會後悔,1
艺术品,3
多一点,1
电子游戏,1
流行,1
bang,1
田园,1
日常生活,1
历程,1
流水,1
铁打,1
四处,1
游荡,1
笔记本,1
操纵,1
高山,1
俯瞰,1
或是,1
观赏,1
日落,1
美不胜收,1
宛若,1
水墨画,1
景色,1
精神,1
为之一振,1
能换,1
要拉满,1
伊雷娜,1
当成,1
常年,1
适时,1
不亏,1
剑风,1
味道,1
123,1
置身,1
东欧,1
神话,1
那颗,1
吊死,1
人之树,1
北欧,1
维京,1
向往,1
伊甸园,1
忘不掉,1
太多想,1
说些,1
每次,1
手机,1
Fields,1
Ard,1
Skellig,1
回到,1
苍凉,1
闭上眼,1
那股,1
冷风,1
吹到,1
脸上,1
为啥,2
玩得,2
强退,1
蓝屏,1
从此,1
粉转路,1
变着法儿,1
脱坑,1
真有,1
续作,1
子儿,1
改回,1
稳定,1
永不,1
除此之外,1
顺便,1
体量,1
巨大,1
无可挑剔,1
感强,1
走向,1
亲密,1
互动,2
附带,1
小游戏,1
简练,1
展现,1
凄美,1
爱情故事,1
意犹未尽,1
CDOR,1
赶快,1
升级,1
妹子,1
一流,1
水准,1
不逛,1
窑子,1
首先,1
其次,1
这里,2
一张,1
路过,1
久仰大名,2
设备,1
最先,1
流连忘返,1
直到,1
听信,1
谗言,1
修改器,1
怅然若失,1
出出气,2
两部,1
勉强,1
能脑,1
吃老本,1
快乐,1
假期,1
慕名而来,1
新人,1
之类,1
保证,1
不来,1
骂骂,1
留言,1
像是,1
故事情节,1
令人深思,1
多样化,1
多元化,1
附魔,1
变异,1
无话可说,1
奔溃,1
精品,2
400,1
眨眼,1
五百年,1
开头,1
打架,1
很难,2
地下,1
看不清,1
一级,1
福音,1
男女,1
大赞,1
我玩过,1
夸张,1
地说,1
三是,1
最强,1
对话,1
整个,1
那种,2
端茶,1
送水送,1
基本上,1
五十多个,1
挑着,1
感兴趣,1
天花板,1
来盘,1
小人物,1
变成,1
作恶多端,1
行侠仗义,1
细腻,1
太牛辣,1
最吊,1
近年,1
刺客,1
信条,1
世界地图,1
欧克,1
打不开,1
惊艳,1
ARPG,1
不多,1
角色扮演,2
歌曲,1
好听,1
除开,1
妖魔,1
钢剑除,1
奸邪,1
选手,5
资格,2
比赛,1
作弊,2
窥屏,1
直播,1
依旧,2
情况,1
气急败坏,1
抓贼,1
举报,1
公正,1
公平,1
调查,1
当事人,1
沟通,1
真实情况,1
外国人,1
说辞,1
疑罪从有,1
解释权,1
霸道,1
扣分,1
依据,1
巧妙,1
差距,1
排除,1
参赛,1
申诉,1
明确,1
表示,1
服式,1
搪塞,1
作法,1
抗议,1
170,1
回顾,2
可谓,2
相当,1
美中不足,1
版时,1
乌德,1
维克,1
之王,1
相关,1
提前,1
搜图,1
护甲匠,1
强行,1
无语,1
提个醒,1
进程,1
优先,1
清图,2
决战,1
查询,1
攻略,2
按照,1
顺序,1
下雨,1
遇见,1
水漫金山,1
后边,1
补丁,1
讲下,1
上边,1
复制,1
引用,1
铭记,1
这一,1
再有,1
发生,1
3a,1
right,1
2015,1
winner,1
WITCHER3,1
狼人,1
等级,1
自回,1
刚买,1
后会,1
一股,1
空虚感,1
旅途,1
几百年,1
面对,1
满地,1
鸡毛,1
惊讶,1
不亚于,1
宇宙,1
遨游,1
回头,1
地球,1
爆炸,1
随即,1
说出,1
woc,1
太炫酷,1
绝伦,1
魂牵梦萦,1
1060,1
蜜汁,1
史上,1
浓墨重彩,1
一笔,1
事儿,1
他妈,1
三个,1
咋玩,1
所有人,1
免费,1
点点,1
礼物,1
形式,1
发给你,1
人人,1
一玩下,1
78,1
d12,1
黑屏,1
动画,1
读取,1
嘿嘿,1
hhhh,1
仅仅,1
称之为,2
或者,1
教会,1
将来,1
过程,1
点个,1
陌生人,1
出新,1
以三刷,1
出戏,1
浓浓的,1
翻译,1
调回,1
真好玩,1
绝对值,1
看看,1
多到,1
Siri,1
特因,1
贪心,1
放纵,1
离去,1
一匹,1
旧版本,1
一手,1
腾讯,1
不敢,1
坑钱,1
十小时,1
咋样,1
人名,1
略显,1
母语,1
羞涩,1
缘故,1
会下,1
为主,1
玩玩,1
提示,1
点太少,1
